,Data,S&P 500 price,S&P MIDCAP price,S&P 1000 price,S&P SMALLCAP price,S&P 500 CONSUMER DISCRETIONARY price,S&P 500 REAL ESTATE price,S&P 500 CONSUMER STAPLES price,S&P 500 ENERGY price,S&P 500 FINANCIALS price,S&P 500 HEALTH CARE price,S&P 500 MATERIALS price,S&P 500 INFO TECH price,S&P 500 UTILITIES price,S&P 500 INDUSTRIAL price,S&P 500 VIX price,S&P GS EXCESS INDEX price,S&P GSCI price,S&P 500 GROWTH INDEX price,S&P 500 VALUE INDEX price,GLBL PRZEMYSŁ price,GLBL ENERGIA price,GLBL FINANSE price,GLBL OPIEKA ZDROWOTNA price_x,GLBL TECHNOLOGIA price,GLBL TELEKOMUNIKACJA price,GLBL UŻYTECZNOŚCI PUBLICZNEJ price,GLBL DOBRA PODSTAWOWE price,GLBL SUROWCE price,GLBL DOBRA LUKSUSOWE price,US SUROWCE price,US TELEKOMUNIKACJA price,US ENERGIA price,US FINANSE price,US PRZEMYSŁ price,US TECHNOLOGIA price,US DOBRA PODSTAWOWE price,US UŻYTECZNOŚCI PUBLICZNEJ price,US OPIEKA ZDROWOTNA price,US DOBRA LUKSUSOWE price,US MŚP DOBRA PODSTAWOWE price,US MŚP DOBRA LUKSUSOWE price,US MŚP ENERGIA price,US MŚP FINANSE price,US MŚP OPIEKA ZDROWOTNA price,US MŚP PRZEMYSŁ price,US MŚP SUROWCE price,US MŚP TECHNOLOGIA price,US MŚP UŻYTECZNOŚCI PUBLICZNEJ price,GLBL OPIEKA ZDROWOTNA price_y,Date_index
6819,2007-01-08,1412.84,801.01,4596.15,394.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,544.45,405.12,651.9,759.22,45.4912,24.501,67.4188,23.5196,8.82935,41.0056,37.0899,20.7293,41.0701,49.6799,26.8374,0.0,37.9637,23.9558,27.8602,19.7672,19.1086,23.9433,27.735,32.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732593.0
6820,2007-01-09,1412.11,803.38,4607.41,395.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91,541.93,406.05,651.86,758.52,45.4912,24.0953,67.4188,23.6358,8.8427,40.9857,37.0494,20.7382,41.2495,0.0,26.8424,0.0,37.64,23.9123,27.8463,19.7931,19.1559,23.9639,27.7033,33.0442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732594.0
6821,2007-01-10,1414.85,806.09,4617.75,395.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47,537.1,403.37,652.9,760.22,45.509,23.7918,67.3366,23.459,8.89083,40.5287,36.9212,20.7471,41.2592,49.663,27.0319,0.0,36.9151,23.9905,27.9424,19.8946,19.2367,23.9679,27.7529,33.2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732595.0
6822,2007-01-11,1423.82,814.71,4668.45,399.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,525.27,395.42,657.46,764.59,45.8938,23.727,67.8378,23.603,8.94643,40.948,37.1896,20.8491,41.7934,50.1697,27.3193,0.0,36.7028,24.1438,28.1722,20.0955,19.3817,23.9945,28.0604,33.5849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732596.0
6823,2007-01-12,1430.73,820.43,4701.76,402.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,533.33,402.41,661.33,767.54,46.1816,24.3183,68.3507,23.8931,8.98978,41.1466,37.3366,20.952,42.2701,50.5331,27.6245,0.0,37.64,24.1706,28.2476,20.1453,19.3511,23.7974,28.1892,33.6795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732597.0
6824,2007-01-16,1431.9,819.16,4692.4,401.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,523.27,394.76,660.66,769.51,46.3874,24.1317,68.3576,24.0709,8.99466,41.0553,37.2962,20.948,42.0576,50.5749,27.6956,0.0,37.2545,24.231,28.4011,20.1035,19.3669,23.8713,28.2547,33.7989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732601.0
6825,2007-01-17,1430.62,818.87,4689.52,401.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,527.5,397.96,660.76,768.06,46.4873,24.277,68.2518,24.0629,8.89232,41.0254,37.1965,20.9728,42.2779,50.5331,27.7894,0.0,37.6664,24.1706,28.4259,19.8428,19.4221,23.9226,28.4193,33.7989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732602.0
6826,2007-01-18,1426.37,811.16,4642.39,396.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,520.47,392.65,657.59,767.12,46.4468,24.0767,68.1246,24.2735,8.7316,41.096,37.1511,20.956,42.0985,50.8686,27.6245,0.0,37.3865,24.0706,28.3,19.618,19.3935,23.9088,28.5017,33.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732603.0
6827,2007-01-19,1430.5,816.49,4675.02,399.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,533.63,402.58,659.81,768.99,46.5506,24.5491,68.5553,24.3212,8.73319,41.3771,37.2024,21.0262,42.6727,51.1184,28.0501,0.0,38.4117,24.1438,28.2832,19.609,19.4221,23.9146,28.5097,33.9772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732604.0
6828,2007-01-22,1422.95,812.66,4645.85,395.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77,533.53,402.5,655.21,766.16,46.1658,24.4558,68.2675,24.1424,8.69393,41.3275,37.2626,20.9936,42.4514,50.7382,27.7588,0.0,38.1446,24.125,27.9731,19.4628,19.4005,23.9088,28.3371,33.7611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732607.0
6829,2007-01-23,1427.99,818.72,4685.44,400.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,549.75,414.74,657.26,769.19,46.611,24.9567,68.5553,24.1335,8.67609,41.5063,37.3366,21.0193,43.32,50.9811,28.1113,0.0,39.1385,24.1112,28.3,19.4628,19.4369,24.0496,28.1892,33.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732608.0
6830,2007-01-24,1440.13,826.95,4731.98,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,549.38,414.46,662.72,775.87,46.6852,25.1364,69.1397,24.1762,8.80533,42.0576,37.756,21.1025,43.8951,51.2976,28.4056,0.0,39.3078,24.3606,28.2198,19.817,19.5119,24.1275,28.4025,34.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732609.0
6831,2007-01-25,1423.9,817.23,4677.94,399.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.22,541.83,408.76,655.21,767.16,46.3142,24.6866,68.4271,24.0788,8.71824,41.5907,37.3692,20.9223,43.2751,50.4027,28.3069,0.0,38.5017,24.0043,28.0683,19.5752,19.3877,24.1078,28.3053,33.4693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732610.0
6832,2007-01-26,1422.18,819.28,4691.87,401.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,549.18,414.31,653.7,767.05,46.1737,24.72,68.1177,23.9259,8.71685,41.4139,37.5567,21.0035,43.2537,50.2563,28.2911,0.0,38.5946,24.0518,27.9593,19.5822,19.3364,24.0496,28.1496,33.3091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732611.0
6833,2007-01-29,1420.62,822.73,4711.88,402.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,537.1,405.2,653.21,765.93,46.4626,24.5491,67.9132,23.909,8.69871,41.2162,37.7708,21.0193,43.1338,50.4972,28.1834,0.0,38.4117,23.9341,28.0197,19.6658,19.3877,24.1275,28.108,33.3947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732614.0
6834,2007-01-30,1428.82,827.45,4740.58,405.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,557.61,420.67,656.59,770.8,46.5862,24.9007,68.4417,23.9934,8.7316,41.4944,38.0037,21.0777,43.4272,50.7212,28.2585,0.0,39.1874,24.0241,28.0058,19.7852,19.3738,24.2024,28.2488,33.4863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732615.0
6835,2007-01-31,1438.24,833.02,4770.84,408.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,566.29,427.22,660.4,776.47,47.0947,24.9498,68.6483,24.0421,8.78411,41.7119,38.0037,21.2143,43.9097,51.1433,28.4253,0.0,39.4388,24.219,28.3793,19.9045,19.4527,24.2733,28.3807,33.8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732616.0
6836,2007-02-01,1445.94,840.79,4818.48,412.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,560.08,423.0,664.06,780.49,47.5942,25.1502,69.124,24.206,8.76657,41.8927,38.3452,21.2994,44.3942,0.0,28.77,0.0,39.5807,24.3774,28.6221,19.817,19.5247,24.4803,28.6177,33.9682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732616.0
6837,2007-02-02,1448.39,842.9,4830.48,413.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,566.94,427.71,665.19,781.8,47.6289,25.1502,69.17,24.2686,8.71226,41.8748,38.6915,21.3064,44.2743,51.2807,28.7255,0.0,39.8066,24.4239,28.738,19.9185,19.5612,24.6133,28.5612,34.0608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732617.0
6838,2007-02-05,1446.99,843.06,4823.83,411.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,566.83,427.62,663.99,781.66,47.5853,25.0942,68.891,24.2517,8.71974,41.8232,38.7507,21.2638,44.13,50.99,28.6061,0.0,39.7646,24.416,28.7896,19.8697,19.499,24.8774,28.5523,33.9512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732620.0
6839,2007-02-06,1448.0,847.24,4847.87,413.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65,567.0,427.75,663.93,782.79,47.5853,25.1364,69.4803,24.3292,8.69254,42.0646,39.2668,21.3143,44.7032,51.3424,28.8016,0.0,39.6403,24.5278,28.7975,19.8428,19.4695,25.0104,28.4689,34.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732621.0
6840,2007-02-07,1450.02,850.55,4870.64,416.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,560.54,423.65,664.82,783.92,47.7941,24.9154,69.7671,24.2984,8.77524,42.3487,39.5136,21.2994,44.9605,51.4449,28.8016,0.0,39.4036,24.6179,28.7747,19.9324,19.4221,25.105,28.5097,34.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732622.0
6841,2007-02-08,1448.31,851.07,4870.39,415.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.44,572.67,433.64,664.55,782.42,47.3657,25.0942,69.3207,24.3252,8.75541,42.4262,39.3853,21.1816,44.6896,51.1354,28.8332,0.0,39.8066,24.5417,28.5765,19.9603,19.3877,25.1504,28.4859,34.1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732623.0
6842,2007-02-09,1438.06,845.03,4830.5,411.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,575.46,436.62,659.91,776.82,47.341,25.0127,68.8108,24.1692,8.66573,42.1182,39.2205,21.0955,44.478,50.9014,28.7009,0.0,39.6403,24.2804,28.4645,19.7414,19.359,25.2361,28.4025,33.8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732624.0
6843,2007-02-12,1433.37,842.15,4814.5,410.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,558.54,424.85,657.2,774.91,47.252,24.7121,68.524,24.0212,8.6191,41.9762,39.1997,21.0688,44.3552,50.773,28.8194,0.0,39.0916,24.219,28.5131,19.6598,19.3136,25.1444,28.2815,33.6884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732627.0
6844,2007-02-13,1444.26,849.96,4857.39,413.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,569.78,434.36,660.98,782.16,47.6704,25.1187,69.1553,24.2686,8.64441,42.3298,39.2599,21.2876,45.2559,51.2488,29.3991,0.0,39.6599,24.3962,28.746,19.7414,19.3817,25.3603,28.3876,33.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732628.0
6845,2007-02-14,1455.3,855.52,4884.26,415.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,561.44,428.01,666.12,788.03,48.624,25.1649,70.0696,24.3858,8.81121,42.7352,39.7287,21.4281,45.9353,52.0243,29.5788,0.0,39.6677,24.6317,29.1612,20.011,19.499,25.5406,28.5423,34.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732629.0
6846,2007-02-15,1456.81,857.67,4895.61,415.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,562.97,429.17,667.54,788.04,48.6784,25.0127,70.42,24.5259,8.83951,42.754,39.5984,21.5568,46.1557,52.3419,29.719,0.0,39.3704,24.6743,29.2285,20.0886,19.6154,25.3248,28.6753,34.2679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732630.0
6847,2007-02-16,1455.54,858.69,4905.11,417.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.02,572.56,436.48,666.75,787.58,48.4836,24.9842,70.3495,24.4971,8.84728,42.7739,39.5471,21.5429,46.0933,52.2483,29.57,0.0,39.3792,24.6673,29.1096,20.0438,19.643,25.3681,28.5612,34.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732631.0
6848,2007-02-20,1459.68,864.49,4942.23,421.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24,566.0,431.49,668.55,789.93,48.7546,24.6944,70.4327,24.4504,8.88196,42.767,39.5649,21.5855,46.4773,52.4544,29.8109,0.0,38.9331,24.7979,29.1552,20.0538,19.7456,25.4372,28.5781,34.4769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732635.0
6849,2007-02-21,1457.63,866.65,4955.58,422.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,576.4,439.41,667.69,788.73,48.5558,24.8673,70.3153,24.3014,8.83044,42.612,39.3251,21.4677,46.6762,52.1627,30.0005,0.0,39.3645,24.6901,29.2374,20.0189,19.6371,25.3297,28.4461,34.3385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732636.0
6850,2007-02-22,1456.38,867.61,4960.04,422.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18,586.15,446.84,667.53,787.6,48.6557,25.0461,70.4112,24.1335,8.89531,42.4262,39.2728,21.5429,46.8127,52.1926,29.9936,0.0,39.7156,24.5941,29.1384,20.1284,19.5612,25.3603,28.4025,34.2599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732637.0
6851,2007-02-23,1451.19,867.56,4955.03,421.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58,590.33,450.03,665.7,784.17,48.6873,25.159,70.0764,24.0868,8.88047,42.6458,39.4593,21.5815,46.9618,52.0144,30.1141,0.0,39.8184,24.3655,29.061,20.1105,19.5769,25.6549,28.2815,34.1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732638.0
6852,2007-02-26,1449.37,864.0,4935.78,420.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.15,591.55,450.78,664.09,784.06,48.6557,25.3446,69.8425,24.1206,8.82935,42.7997,40.1333,21.5667,47.2815,51.9905,30.3837,0.0,40.0551,24.1884,28.8946,20.0617,19.5681,26.2639,28.3955,33.8945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732641.0
6853,2007-02-27,1399.04,837.38,4776.69,405.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.31,589.34,449.52,641.19,756.66,47.6536,24.4067,66.624,23.5633,8.47959,40.5913,38.7596,20.8095,44.7792,50.0065,29.1542,0.0,38.4607,23.0573,28.0285,19.2877,19.1263,25.311,27.5307,32.7247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732642.0
6854,2007-02-28,1406.82,838.1,4780.32,405.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.42,588.31,448.49,644.46,761.19,47.0858,24.3595,67.0097,23.6288,8.5068,41.546,38.7981,21.0262,44.7705,50.4027,29.3655,0.0,38.6318,23.4828,28.1227,19.3314,19.1963,25.5111,27.6963,32.7903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732643.0
6855,2007-03-01,1403.17,836.45,4769.39,404.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.82,588.34,448.51,642.17,759.9,46.8316,24.2623,66.4958,23.4629,8.45398,40.8576,38.4044,20.9599,44.4985,49.7825,29.0613,0.0,38.5085,23.4541,28.0107,19.3494,19.1963,25.6411,27.5981,32.6499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732646.0
6856,2007-03-02,1387.17,823.69,4692.23,397.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,584.52,445.6,635.45,750.56,45.2864,23.84,65.7146,23.2355,8.35633,40.181,38.0708,20.8708,44.093,49.3176,28.5843,0.0,38.0527,23.1879,27.664,18.9902,18.8995,25.243,27.3512,32.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732647.0
6857,2007-03-05,1374.12,809.07,4607.91,389.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.63,573.75,437.39,630.84,741.96,45.5327,23.5974,64.585,23.0606,8.29944,39.3018,37.4767,20.5976,42.9515,48.5083,28.2072,0.0,37.6106,22.8237,27.5927,19.032,18.8335,24.9247,27.2144,31.9779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732650.0
6858,2007-03-06,1395.41,822.16,4689.1,397.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96,579.2,441.55,639.95,754.22,46.429,23.9853,66.4067,23.4212,8.44482,40.1373,38.3313,20.9114,44.4234,49.663,28.7769,0.0,38.3256,23.2988,27.9107,19.3225,18.9794,25.2942,27.4999,32.5265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732651.0
6859,2007-03-07,1391.97,823.95,4694.68,397.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24,586.99,448.7,638.86,751.81,46.611,24.2976,66.2834,23.4629,8.40715,39.9952,38.6126,20.9322,44.4459,49.8581,28.6347,0.0,38.802,23.1632,27.7988,19.0778,18.9074,25.243,27.5079,32.4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732652.0
6860,2007-03-08,1401.89,829.95,4729.53,400.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,586.83,449.86,642.58,758.1,47.1511,24.3536,66.8795,23.5633,8.46305,40.4373,38.878,20.9995,44.8621,50.0592,28.9201,0.0,39.1385,23.374,28.0058,19.2389,19.081,25.3741,27.5981,32.7495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732653.0
6861,2007-03-09,1402.84,832.84,4746.98,402.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,576.41,443.22,642.38,759.33,47.252,24.4067,67.1751,23.5772,8.43286,40.6837,38.7507,21.0817,44.9995,50.2653,29.2559,0.0,38.9713,23.4284,28.1475,19.2877,19.1401,25.3415,27.6537,32.8173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732654.0
6862,2007-03-12,1406.6,836.13,4766.12,403.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,570.68,440.14,643.57,761.95,47.6289,24.2623,67.2446,23.609,8.52294,41.0175,39.0863,21.1896,45.8213,0.0,29.3517,0.0,38.9175,23.4284,28.2832,19.408,19.1598,25.6293,27.6537,32.7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732657.0
6863,2007-03-13,1377.95,819.48,4666.35,394.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13,567.58,439.29,631.53,745.24,46.8316,24.0001,65.3662,23.2613,8.3643,40.3598,38.4379,20.8738,44.2889,49.5157,28.6347,0.0,38.3931,22.7307,27.8066,19.0947,18.7959,25.2499,27.2044,32.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732658.0
6864,2007-03-14,1387.17,822.81,4691.18,397.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27,568.94,440.35,636.33,749.58,46.42,24.112,65.0549,23.304,8.41303,40.1502,38.6442,20.952,44.5297,49.3415,28.8194,0.0,38.8362,22.7851,27.9186,19.2698,18.8335,25.3741,27.3086,32.1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732659.0
6865,2007-03-15,1392.28,828.44,4728.05,401.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,566.96,438.81,637.67,753.47,46.881,24.0403,65.5717,23.3566,8.45697,40.3221,38.9915,21.1856,45.4674,49.6172,29.3655,0.0,38.8284,23.0573,27.9503,19.2778,19.0721,25.7022,27.374,32.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732660.0
6866,2007-03-16,1386.95,823.89,4704.12,399.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,565.98,438.06,635.37,750.41,46.7148,23.9637,65.5179,23.2901,8.48816,40.8069,39.0576,21.2836,45.3329,49.6083,29.0949,0.0,38.2846,22.8762,27.9879,19.2479,18.9262,25.4736,27.2996,32.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732661.0
6867,2007-03-19,1402.06,832.57,4753.41,404.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,565.67,437.82,642.09,758.81,47.3657,24.3458,66.4067,23.5484,8.54695,41.404,39.4326,21.4014,46.0933,0.0,29.5235,0.0,38.894,23.0256,28.1871,19.3752,19.0513,25.6608,27.5139,32.4827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732664.0
6868,2007-03-20,1410.94,839.49,4792.67,407.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,563.85,436.85,645.84,763.97,47.5547,24.4862,67.0038,23.7004,8.57256,41.6881,39.8885,21.5776,46.2678,50.6018,29.6489,0.0,39.1738,23.2344,28.2564,19.4986,19.2367,26.0313,27.6537,32.7247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732665.0
6869,2007-03-21,1435.04,851.51,4863.48,413.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19,566.55,439.2,656.18,777.81,48.351,24.9704,68.7471,23.9865,8.75541,42.3746,40.5024,21.8824,47.418,51.659,29.9857,0.0,39.879,23.7639,28.6478,19.8946,19.4153,26.3378,27.9334,33.2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732666.0
6870,2007-03-22,1434.54,853.44,4874.21,414.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.93,579.81,448.76,656.78,776.6,48.3856,25.2287,68.5034,23.8931,8.68506,42.4073,40.3267,21.7854,47.1071,51.2807,29.8455,0.0,40.6782,23.6174,28.7044,19.817,19.5119,26.3102,28.0336,33.1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732667.0
6871,2007-03-23,1436.11,855.68,4889.04,416.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,580.68,449.43,656.96,778.05,48.6784,25.4988,68.6551,23.8891,8.7034,42.0934,40.6188,21.8112,47.2815,51.659,29.9719,0.0,40.8836,23.6441,28.8698,19.7672,19.5543,26.4363,27.8927,33.1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732668.0
6872,2007-03-26,1437.5,855.28,4885.0,415.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,585.76,453.37,657.99,778.37,48.5488,25.764,68.3664,23.8543,8.68676,42.2981,40.4668,21.8587,47.613,51.5156,30.1802,0.0,41.1702,23.5313,28.631,19.7931,19.4153,26.5506,27.9334,33.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732671.0
6873,2007-03-27,1428.61,851.2,4857.2,412.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48,586.7,454.09,653.78,773.72,48.2778,25.7002,67.8446,23.8096,8.67749,42.1759,40.5793,21.7498,47.343,51.0836,29.8543,0.0,41.2436,23.3858,28.4983,19.7981,19.3314,26.5092,27.735,32.7903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732672.0
6874,2007-03-28,1417.23,847.44,4835.92,410.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,594.17,459.88,649.01,767.06,47.7446,25.7699,67.0713,23.609,8.59638,41.6881,40.3672,21.6558,46.8185,50.5659,29.5571,0.0,41.2368,23.0919,28.2654,19.5752,19.294,26.458,27.5495,32.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732673.0
6875,2007-03-29,1422.53,847.45,4841.57,412.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,596.57,468.15,650.75,770.7,48.0612,26.0665,67.6988,23.6755,8.589,42.3239,40.456,21.7607,47.3702,50.8258,29.7813,0.0,41.493,23.2086,28.2564,19.601,19.4005,26.6087,27.6795,32.5365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732674.0
