,Data,GLBL ENERGIA price,GLBL DOBRA LUKSUSOWE price,GLBL FINANSE price,GLBL PRZEMYSŁ price,GLBL SUROWCE price,GLBL DOBRA PODSTAWOWE price,GLBL TECHNOLOGIA price,GLBL UŻYTECZNOŚCI PUBLICZNEJ price,GLBL TELEKOMUNIKACJA price_x,US FINANSE price,US TECHNOLOGIA price,US SUROWCE price,GLBL TELEKOMUNIKACJA price_y,US ENERGIA price,US DOBRA PODSTAWOWE price,US UŻYTECZNOŚCI PUBLICZNEJ price,US DOBRA LUKSUSOWE price,US PRZEMYSŁ price,US OPIEKA ZDROWOTNA price,AUD/PLN price,CNY/PLN price,HKD/PLN price,IDR/PLN price,ILS/PLN price,INR/PLN price,JPY/PLN price,KRW/PLN price,MYR/PLN price,NZD/PLN price,PHP/PLN price,SGD/PLN price,THB/PLN price,TWD/PLN price,BGN/PLN price,CHF/PLN price,CZK/PLN price,DKK/PLN price,EUR/PLN price,GBP/PLN price,HUF/PLN price,ISK/PLN price,NOK/PLN price,RON/PLN price,RUB/PLN price,SEK/PLN price,TRY/PLN price,UAH/PLN price,ARS/PLN price,BRL/PLN price,CAD/PLN price,CLP/PLN price,MXN/PLN price,USD/PLN price,EGP/PLN price,NAD/PLN price,ZAR/PLN price,XAG/PLN price,XAU/PLN price,XPD/PLN price,XPT/PLN price,BTC/PLN price,XDR/PLN price,ASSECOPOL price,ALLEGRO price,ALIOR price,CDPROJEKT price,CYFRPLSAT price,DINOPL price,JSW price,KGHM price,KRUK price,KETY price,LPP price,MBANK price,ORANGEPL price,PEPCO price,PEKAO price,PGE price,PKNORLEN price,PKOBP price,PZU price,SANPL price,AUSTRALIA 10Y BOND YIELD price,CHINA 10Y BOND YIELD price,INDONESIA 10Y BOND YIELD price,INDIA 10Y BOND YIELD price,JAPAN 10Y BOND YIELD price,S.KOREA 10Y BOND YIELD price,MALAYSIA 10Y BOND YIELD price,NEW ZEALAND 10Y BOND YIELD price,SINGAPORE 10Y BOND YIELD price,AUSTRIA 10Y BOND YIELD price,BELGIUM 10Y BOND YIELD price,SWITZERLAND 10Y BOND YIELD price,CZECH 10Y BOND YIELD price,GERMANY 10Y BOND YIELD price,SPAIN 10Y BOND YIELD price,FINLAND 10Y BOND YIELD price,FRANCE 10Y BOND YIELD price,GREECE 10Y BOND YIELD price,Date_index
418,2017-11-20,31.84,29.47,18.86,34.1,38.36,33.205,25.39,23.385,12.0025,6.7825,7.7075,25.2763,0.0,19.3625,23.895,27.99,25.0388,350.06,354.985,2.71999,0.54082,0.46142,0.0002653,1.02544,0.0551857,0.0320128,0.0032803,0.86436,2.45422,0.07087,2.65571,0.10985,0.119934,2.1654,3.62787,0.16563,0.56829,4.22909,4.77057,0.0135312,0.0348294,0.43447,0.90915,0.06053,0.42497,0.91793,0.1356,0.0,0.0,2.81315,0.0056518,0.18975,3.60407,0.20332,0.2567,0.2567,60.9737,4602.56,3573.17,3331.0,29761.0,5.0661,32.1129,0.0,73.5,107.839,20.8565,67.3,88.132,106.948,242.338,239.932,7219.29,475.29,5.00718,0.0,93.766,12.32,92.8094,36.6894,32.2639,357.694,2.553,3.963,6.617,6.889,0.037,2.547,3.997,0.0,2.09,0.499,0.5687,-0.131,1.743,0.362,1.518,0.502,0.6984,5.267,736555.0
419,2017-11-21,32.0,29.62,18.9425,34.235,38.58,33.345,25.685,23.415,12.0,6.8075,7.79,25.375,0.0,19.4263,23.9738,28.0125,25.1563,351.905,358.445,2.72395,0.54316,0.46035,0.00026645,1.0211,0.0555632,0.0319713,0.0032839,0.87066,2.45441,0.07111,2.65606,0.10976,0.120111,2.1626,3.62694,0.16556,0.56697,4.21921,4.76124,0.0134636,0.0347268,0.43742,0.90862,0.06085,0.42631,0.90781,0.1362,0.20572,1.10739,2.81296,0.005658,0.19141,3.59578,0.20399,0.25736,0.25736,61.0149,4604.19,3600.02,3361.85,28697.0,5.0655,32.2977,0.0,73.7,106.838,21.1102,67.99,90.205,110.29,245.455,237.865,7263.85,468.92,5.09822,0.0,97.5835,12.39,92.2118,36.8588,32.8951,354.141,2.559,3.963,6.613,6.896,0.03,2.542,3.982,0.0,2.099,0.487,0.5538,-0.138,1.813,0.349,1.476,0.495,0.6668,5.374,736556.0
420,2017-11-22,32.13,29.605,18.955,34.28,38.56,33.295,25.605,23.455,12.08,6.785,7.77375,25.3325,0.0,19.48,23.875,27.9613,25.1888,352.795,358.65,2.71417,0.54276,0.45642,0.00026527,1.01574,0.0552758,0.0320438,0.0032936,0.87066,2.45108,0.07084,2.64737,0.10902,0.119806,2.1568,3.62959,0.16535,0.56612,4.21289,4.74972,0.0134537,0.0343164,0.43714,0.90508,0.06081,0.42745,0.90922,0.1344,0.20499,1.10334,2.80601,0.0056312,0.19121,3.56495,0.20262,0.25792,0.25792,61.1258,4605.11,3582.36,3346.71,29462.0,5.0708,32.0169,0.0,75.0,100.708,21.2104,71.1,89.316,109.096,246.138,236.448,7263.4,469.41,4.97076,0.0,97.4665,12.36,91.7813,37.2154,32.9512,357.417,2.534,3.993,6.594,6.962,0.025,2.541,3.954,0.0,2.098,0.499,0.5683,-0.136,1.782,0.349,1.457,0.504,0.6698,5.36,736557.0
421,2017-11-23,32.21,29.66,18.955,34.405,38.685,33.4,25.62,23.52,12.14,6.7825,7.77125,25.3275,0.0,19.495,23.8925,28.0438,25.2075,353.16,358.245,2.70761,0.54015,0.45467,0.00026313,1.01028,0.0549625,0.0319283,0.003276,0.86393,2.44584,0.07034,2.64004,0.10874,0.118887,2.153,3.6181,0.16551,0.56541,4.20884,4.72711,0.0134693,0.034324,0.43644,0.90477,0.06077,0.42817,0.90697,0.1324,0.20423,1.10153,2.79333,0.0055951,0.19056,3.55138,0.20059,0.25619,0.25619,60.7235,4585.72,3597.77,3322.17,28873.0,5.0564,31.7002,0.0,74.92,99.5692,20.9501,72.6,87.508,107.623,242.338,233.972,7379.15,466.4,5.03449,0.0,100.098,12.53,93.653,37.5347,32.552,358.476,2.519,4.003,6.571,6.988,0.0,2.52,3.953,0.0,2.053,0.5,0.5693,-0.142,1.758,0.347,1.467,0.502,0.6852,5.382,736558.0
422,2017-11-24,32.335,29.755,19.02,34.495,38.935,33.525,25.77,23.55,12.2025,6.7825,7.81375,25.4038,0.0,19.5563,23.9163,28.0575,25.28,353.135,358.925,2.68651,0.5376,0.45178,0.00026281,1.00518,0.0548496,0.0316209,0.0032725,0.86148,2.4273,0.07014,2.62271,0.10807,0.118608,2.1534,3.60024,0.1654,0.56549,4.20858,4.7029,0.0134843,0.0343352,0.43402,0.9062,0.06038,0.42621,0.89458,0.132,0.20332,1.09465,2.7745,0.0055583,0.1901,3.52755,0.20063,0.25429,0.2543,60.1253,4545.57,3524.27,3323.76,29057.0,5.0574,31.7066,0.0,73.55,99.7558,21.0344,74.7,88.341,108.625,241.55,234.315,7370.8,461.65,4.96166,0.0,99.1102,12.34,91.0959,37.3578,32.1238,352.151,2.515,3.983,6.552,7.002,0.029,2.537,3.955,0.0,2.088,0.512,0.5943,-0.125,1.758,0.361,1.502,0.527,0.7023,5.538,736559.0
423,2017-11-27,31.965,29.705,18.9575,34.42,38.64,33.46,25.73,23.63,12.185,6.775,7.8025,25.3025,0.0,19.3238,23.9188,28.185,25.245,353.185,359.365,2.68901,0.5347,0.45346,0.00026095,1.00824,0.054586,0.0318442,0.0032465,0.85551,2.44778,0.06979,2.62755,0.1085,0.11757,2.1519,3.60385,0.16538,0.56568,4.20921,4.71163,0.0135383,0.0343456,0.43407,0.90508,0.06051,0.42649,0.90543,0.1315,0.20427,1.09786,2.77159,0.0055301,0.19036,3.53721,0.19926,0.25742,0.25743,60.3011,4577.61,3563.43,3351.93,34176.0,5.0538,32.1943,0.0,75.4,101.759,20.9408,74.3,87.233,107.141,244.368,236.448,7549.07,471.73,4.98897,0.0,101.355,12.01,93.653,37.8019,32.2227,348.419,2.534,3.982,6.566,7.056,0.04,2.531,3.96,0.0,2.125,0.503,0.5707,-0.136,1.759,0.343,1.478,0.515,0.6776,5.509,736562.0
424,2017-11-28,32.13,29.795,18.9875,34.565,38.57,33.56,25.805,23.7275,12.225,6.82,7.8375,25.4138,0.0,19.4263,23.925,28.3,25.3888,355.55,360.1,2.69668,0.53614,0.45467,0.00026192,1.01162,0.0549079,0.0318215,0.003257,0.86128,2.44727,0.07031,2.63655,0.1089,0.117979,2.1512,3.60646,0.1649,0.56472,4.20329,4.74053,0.0135221,0.0341691,0.43071,0.90537,0.06059,0.42513,0.89488,0.1316,0.20387,1.10353,2.76917,0.0055156,0.19136,3.548,0.1991,0.25985,0.25986,59.8704,4593.5,3655.52,3369.39,35268.0,4.9988,32.231,0.0,73.99,99.2845,20.7723,77.0,85.34,104.897,242.338,234.097,7531.24,481.86,4.97987,0.0,98.8315,12.07,92.9678,38.1575,31.9618,351.557,2.504,3.976,6.597,7.05,0.037,2.478,3.961,0.0,2.13,0.491,0.5652,-0.136,1.759,0.34,1.467,0.505,0.6756,5.422,736563.0
425,2017-11-29,32.17,29.985,19.445,34.78,38.58,33.655,25.16,23.79,12.4475,7.1075,7.6275,25.55,0.0,19.5213,24.22,28.2388,25.6288,360.28,364.21,2.68408,0.53623,0.45414,0.00026206,1.01102,0.0550486,0.0316589,0.0032831,0.86539,2.44122,0.07028,2.6323,0.10884,0.117831,2.147,3.60143,0.16491,0.56458,4.20188,4.75599,0.0134646,0.0343192,0.4297,0.90475,0.06066,0.42368,0.89611,0.131,0.20349,1.0958,2.75601,0.0055056,0.191,3.54597,0.19982,0.25941,0.2594,58.6465,4553.38,3602.1,3331.17,35320.0,5.0068,32.3489,0.0,71.65,93.1088,20.7554,75.42,85.576,102.557,236.875,238.456,7397.55,466.15,4.90704,0.0,97.7357,12.02,88.6794,37.3578,31.4225,350.32,2.48,3.948,6.526,7.025,0.03,2.482,3.959,0.0,2.126,0.544,0.6049,-0.103,1.76,0.387,1.49,0.55,0.7105,5.384,736564.0
426,2017-11-30,32.55,30.125,19.495,35.035,38.64,33.77,25.3,23.885,12.535,7.1375,7.6875,25.67,0.0,19.8263,24.345,28.4075,25.8,365.0,364.76,2.67099,0.53701,0.45262,0.00026278,1.00994,0.0551386,0.0313706,0.0032601,0.86733,2.41071,0.0,2.61977,0.10826,0.118029,2.1503,3.59058,0.16478,0.56472,4.2026,4.77668,0.0134207,0.0342787,0.42435,0.90447,0.06033,0.42137,0.90246,0.1308,0.20436,1.07862,2.74059,0.0054417,0.18952,3.5347,0.20067,0.25763,0.25762,58.049,4502.2,3566.5,3328.26,34654.0,5.0368,32.7918,0.0,72.05,96.4382,21.0503,72.84,84.639,101.98,237.712,238.914,7285.2,464.42,4.96166,0.0,97.5835,11.93,84.7077,37.6241,31.1703,341.401,2.509,3.917,6.511,7.062,0.04,2.475,3.926,0.0,2.135,0.512,0.5771,-0.109,1.578,0.367,1.449,0.526,0.6924,5.403,736565.0
427,2017-12-01,32.785,29.865,19.245,34.745,38.43,33.68,24.9875,23.8125,12.455,6.99,7.58375,25.445,0.0,19.96,24.255,28.3388,25.5088,360.145,361.88,2.69643,0.53507,0.4535,0.00026137,1.01612,0.0549391,0.0316016,0.0032507,0.0,2.43985,0.07011,2.63127,0.10871,0.117663,2.1514,3.62886,0.16493,0.56625,4.21399,4.77242,0.013423,0.034306,0.42806,0.90686,0.06053,0.42388,0.90527,0.1304,0.20554,1.08746,2.79084,0.0054531,0.19031,3.543,0.20029,0.25829,0.2583,58.3054,4537.8,3624.1,3334.49,38220.0,5.0264,31.9656,0.0,72.38,91.9686,20.5439,72.35,85.614,103.607,234.297,235.898,7422.99,459.23,4.83421,0.0,96.811,11.88,81.5742,37.3308,30.9813,336.61,2.545,3.913,0.0,0.0,0.035,2.491,0.0,0.0,2.128,0.444,0.5162,-0.148,1.546,0.303,1.405,0.496,0.6085,5.391,736566.0
428,2017-12-04,33.04,30.34,19.6,35.18,38.72,33.955,24.865,23.8,12.5875,7.265,7.56,25.9338,0.0,20.2475,24.6925,28.34,26.2763,369.4,365.745,2.69525,0.5361,0.4536,0.00026245,1.01661,0.0551219,0.031519,0.0032564,0.87213,2.43271,0.07003,2.63203,0.1088,0.118113,2.1517,3.60034,0.1643,0.56548,4.2083,4.77854,0.0134135,0.0342878,0.42593,0.90862,0.06025,0.42115,0.91504,0.1306,0.20474,1.09466,2.79585,0.0054714,0.1905,3.54587,0.19981,0.26256,0.26255,57.9062,4525.3,3527.28,3284.87,40664.0,5.023,31.7066,0.0,75.29,91.5413,20.645,72.5,90.802,102.702,227.257,240.606,7322.24,474.2,5.02539,0.0,97.1611,11.87,82.4977,37.0106,31.6676,338.639,2.554,3.91,6.51,7.082,0.04,2.487,3.917,0.0,2.117,0.484,0.5157,-0.145,1.493,0.345,1.416,0.487,0.6488,5.386,736569.0
429,2017-12-05,32.87,30.27,19.57,35.025,38.46,34.075,24.975,23.61,12.53,7.2675,7.60875,25.7313,0.0,20.0575,24.7225,27.87,26.1375,365.96,362.57,2.70622,0.5359,0.45525,0.00026227,1.01581,0.0550476,0.0316049,0.0032715,0.87197,2.44699,0.07001,2.64156,0.10912,0.118187,2.1487,3.6052,0.16414,0.56566,4.20928,4.77528,0.013401,0.0343412,0.43087,0.90833,0.0606,0.42542,0.9255,0.1307,0.20611,1.10103,2.80309,0.0054431,0.18961,3.55844,0.19983,0.26457,0.26457,57.292,4504.77,3509.86,3262.2,41766.0,5.0161,32.2236,0.0,75.02,94.5908,21.6325,77.25,88.303,98.4551,226.622,241.348,7406.46,463.83,5.12553,0.0,96.811,11.9,84.7832,37.0106,30.9664,340.391,2.61,3.904,6.526,7.061,0.061,2.502,3.893,0.0,2.082,0.469,0.5135,-0.159,1.546,0.319,1.419,0.472,0.634,4.815,736570.0
430,2017-12-06,32.425,29.99,19.405,34.83,38.175,34.185,24.835,23.595,12.415,7.205,7.56625,25.6075,0.0,19.7225,24.7713,27.9213,25.81,364.475,360.11,2.69917,0.53843,0.45685,0.00026333,1.01606,0.0552521,0.0318005,0.0032502,0.87451,2.45314,0.07021,2.64647,0.10943,0.118588,2.1553,3.60761,0.16447,0.56616,4.21286,4.77537,0.0134028,0.0341875,0.43176,0.90955,0.06044,0.42361,0.92696,0.1315,0.20706,1.10239,2.79054,0.0054645,0.18923,3.5693,0.20121,0.26409,0.26407,57.0113,4512.29,3558.26,3218.98,49233.0,5.0391,31.7066,0.0,75.48,93.0989,20.6038,72.89,86.4,96.6351,223.756,243.848,7254.14,454.24,5.14374,0.0,94.3407,12.1,87.1162,36.1122,31.3945,334.491,2.517,3.897,6.506,7.034,0.055,2.464,3.951,0.0,2.043,0.442,0.4862,-0.165,1.422,0.296,1.435,0.444,0.6182,4.789,736571.0
431,2017-12-07,32.37,30.065,19.4125,35.01,38.195,34.13,25.08,23.5575,12.4925,7.215,7.6375,25.625,0.0,19.725,24.6938,27.7975,25.8413,366.645,359.74,2.68573,0.53943,0.45784,0.00026359,1.01632,0.0553604,0.0316133,0.0032734,0.87367,2.44124,0.0705,2.64636,0.10959,0.119003,2.1533,3.59564,0.16451,0.56573,4.20981,4.81828,0.0133679,0.034225,0.43001,0.90969,0.06037,0.42137,0.92492,0.1318,0.20662,1.08524,2.78143,0.0054423,0.18866,3.57497,0.20013,0.26049,0.26049,56.195,4457.85,3632.55,3196.17,59385.0,5.0392,31.531,0.0,73.09,91.1328,20.088,74.0,84.923,95.4911,227.093,240.765,7388.64,443.08,4.91614,0.0,94.3048,12.8,85.3939,36.708,30.7913,336.471,2.524,3.899,6.538,7.055,0.053,2.484,3.966,0.0,2.043,0.439,0.4877,-0.169,1.423,0.296,1.408,0.442,0.6122,4.781,736572.0
432,2017-12-08,32.525,30.205,19.4975,35.08,38.365,34.03,25.17,23.595,12.4975,7.20125,7.67125,25.7,0.0,19.8788,24.5988,27.93,25.9788,367.705,362.975,2.67854,0.54043,0.45726,0.00026431,1.01295,0.0555738,0.0314458,0.0032708,0.87628,2.44132,0.07084,2.63973,0.10944,0.119358,2.1488,3.5941,0.16431,0.56421,4.19872,4.77894,0.0133742,0.0341569,0.42987,0.90719,0.06034,0.42227,0.92963,0.1321,0.0,1.08202,2.77335,0.0,0.1885,3.56891,0.20159,0.26146,0.26148,56.5726,4454.07,3598.92,3166.84,54239.0,5.0354,31.8183,0.0,74.0,89.3089,20.2649,73.0,85.217,97.781,225.91,239.523,7438.45,457.5,4.96166,0.0,96.4695,12.66,84.9089,37.3308,30.4402,338.54,2.539,3.915,6.552,7.091,0.05,2.485,3.984,0.0,2.069,0.438,0.4972,-0.163,1.423,0.309,1.397,0.455,0.6291,4.495,736573.0
433,2017-12-11,32.89,30.24,19.575,35.11,38.53,34.045,25.275,23.62,12.57,7.225,7.71,25.735,0.0,20.1413,24.61,28.045,25.945,367.855,365.22,2.68503,0.53831,0.45691,0.00026293,1.01044,0.0553605,0.0314159,0.003263,0.87457,2.46452,0.07083,2.64003,0.0,0.118792,2.1494,3.59684,0.16402,0.56425,4.19947,4.75853,0.0133506,0.0341586,0.42566,0.90803,0.0603,0.41974,0.93016,0.1312,0.20715,1.08263,2.77435,0.0054327,0.18716,3.56695,0.20073,0.26226,0.26226,56.0872,4433.77,3615.85,3169.72,60354.0,5.0497,32.2977,0.0,75.6,85.0327,20.1891,74.99,86.608,98.3107,224.727,236.964,7530.34,455.43,4.90704,0.0,95.1492,12.84,78.2887,37.3746,30.6853,336.788,2.567,3.943,6.546,7.175,0.049,2.483,3.966,0.0,2.063,0.436,0.4876,-0.178,1.423,0.294,1.412,0.444,0.6269,4.492,736576.0
434,2017-12-12,32.96,30.32,19.6475,35.135,38.55,34.145,25.37,23.57,12.675,7.28,7.74125,25.7588,0.0,20.0988,24.7338,27.9788,26.11,368.515,366.665,2.7083,0.53894,0.45933,0.00026317,1.01246,0.0554559,0.0315807,0.0032703,0.87573,2.48587,0.07071,2.65125,0.10999,0.118935,2.1514,3.61598,0.16423,0.56549,4.20866,4.77485,0.0134066,0.034173,0.42969,0.91036,0.06076,0.4257,0.93201,0.1314,0.20723,1.07912,2.78521,0.0054919,0.18691,3.58582,0.20037,0.26245,0.26245,56.4284,4462.34,3638.99,3155.77,62254.0,5.0369,32.7186,0.0,77.0,87.0951,20.1816,74.09,87.356,97.9255,227.17,240.765,7574.92,465.21,5.08912,0.0,96.811,12.98,80.2342,37.5971,30.6853,345.143,2.53,3.97,6.518,7.188,0.048,2.456,3.976,0.0,2.043,0.472,0.5119,-0.149,1.424,0.317,1.464,0.472,0.6476,4.373,736577.0
435,2017-12-13,32.805,30.37,19.74,35.27,38.67,34.175,25.405,23.415,12.7,7.285,7.7425,25.79,0.0,19.9775,24.7488,27.8888,26.09,370.63,368.83,2.72137,0.5417,0.45696,0.00026411,1.01443,0.0557019,0.0316477,0.0032817,0.87842,2.50247,0.07111,2.64645,0.10967,0.11951,2.1554,3.61592,0.16442,0.56659,4.21759,4.78332,0.0134065,0.0343219,0.42864,0.9099,0.06098,0.42388,0.9345,0.1316,0.20708,1.08206,2.78273,0.0055453,0.18749,3.56635,0.20088,0.26506,0.26496,57.359,4478.44,3634.41,3166.16,58948.0,5.0556,33.1093,0.0,76.15,92.2445,20.249,76.54,87.848,98.6862,223.082,241.757,7540.15,467.38,5.24388,0.0,97.5835,12.6,80.4327,37.6595,30.6231,339.886,2.533,3.96,6.526,7.175,0.049,2.452,3.975,0.0,2.02,0.487,0.5267,-0.16,1.424,0.314,1.484,0.475,0.6604,4.25,736578.0
436,2017-12-14,32.85,30.38,19.585,35.185,38.68,34.145,25.395,23.315,12.6275,7.1975,7.745,25.6925,0.0,20.0013,24.78,27.8613,26.1075,369.51,366.95,2.74882,0.54013,0.45977,0.00026305,1.01666,0.0554742,0.031944,0.0032796,0.87408,2.50567,0.07087,2.66685,0.11042,0.119023,2.1585,3.62721,0.16437,0.5673,4.22345,4.81911,0.0134371,0.0341117,0.4324,0.91032,0.06088,0.42506,0.92338,0.1303,0.20597,1.07298,2.80413,0.0056145,0.18774,3.58985,0.19968,0.26593,0.26594,57.0156,4493.37,3715.49,3162.93,59238.0,5.0713,32.0763,0.0,77.77,90.5906,20.0534,77.01,91.351,99.3606,225.91,241.231,7877.05,482.01,5.38044,0.0,98.1219,12.05,81.2332,38.2469,30.8613,363.228,2.569,3.94,6.506,7.13,0.049,2.45,3.976,0.0,2.001,0.485,0.5243,-0.181,1.425,0.313,1.449,0.485,0.6574,4.145,736579.0
437,2017-12-15,32.73,30.44,19.595,35.18,38.69,34.28,25.45,23.33,12.575,7.2425,7.76625,25.6963,0.0,19.9738,24.9988,27.92,26.2588,369.84,368.38,2.73551,0.54155,0.45804,0.00026355,1.01658,0.0557198,0.0317809,0.0032954,0.87639,2.5011,0.07092,2.65372,0.11009,0.119334,2.1586,3.61214,0.16369,0.56488,4.20526,4.76919,0.0133752,0.0340132,0.42665,0.90895,0.06087,0.42058,0.92502,0.1305,0.2045,1.08198,2.77866,0.0056246,0.18697,3.57775,0.20009,0.2723,0.2723,57.4318,4492.83,3669.2,3190.64,63323.0,5.0423,31.1183,0.0,76.0,91.6837,20.088,77.5,91.72,99.2158,224.227,240.765,7750.58,463.38,5.37134,0.0,98.1485,12.17,81.1937,38.4684,29.9429,353.854,2.534,3.925,6.484,7.133,0.044,2.433,3.976,0.0,1.95,0.458,0.4924,-0.174,1.426,0.302,1.462,0.461,0.6337,3.952,736580.0
438,2017-12-18,32.995,30.74,19.795,35.515,39.265,34.465,25.75,23.3175,12.68,7.29,7.8575,25.9625,0.0,20.1125,25.0763,27.69,26.4625,371.6,369.54,2.73717,0.54022,0.45687,0.00026315,1.01531,0.055652,0.0317238,0.0032881,0.87442,2.4972,0.07078,2.65018,0.10936,0.119151,2.1543,3.62206,0.16374,0.56526,4.20723,4.77767,0.013431,0.0337409,0.42711,0.91171,0.06079,0.42325,0.93225,0.1283,0.20289,1.08215,2.7756,0.0057316,0.18718,3.5706,0.19998,0.28071,0.2805,57.6523,4505.74,3644.07,3250.29,66990.0,5.0466,31.4349,0.0,78.5,91.1603,20.4344,76.95,93.244,103.607,216.628,243.799,7932.31,477.27,5.40776,0.0,98.0325,12.58,82.8764,38.6565,30.6853,359.407,2.542,3.908,6.488,7.184,0.04,2.432,3.977,0.0,1.975,0.472,0.4923,-0.177,1.426,0.308,1.44,0.467,0.6348,3.893,736583.0
439,2017-12-19,32.885,30.75,19.735,35.395,39.195,34.375,25.67,23.0675,12.645,7.285,7.8275,26.0575,0.0,20.1325,25.0913,27.3525,26.4963,371.545,369.64,2.71773,0.5388,0.45389,0.00026209,1.0139,0.0555117,0.0314358,0.0032854,0.8733,2.47591,0.07057,2.63503,0.10853,0.118825,2.148,3.60183,0.16354,0.56448,4.20126,4.74972,0.0134218,0.0336346,0.4249,0.91104,0.06053,0.42214,0.92488,0.1274,0.20179,1.07694,2.75495,0.0057336,0.18464,3.5478,0.19867,0.27924,0.27935,57.2503,4475.13,3641.9,3242.93,61274.0,5.0329,31.2656,0.0,79.0,94.914,20.3838,78.32,91.171,102.173,205.682,243.082,7990.69,479.14,5.31671,0.0,97.7357,12.44,83.3782,38.4247,30.2861,358.565,2.585,3.907,6.483,7.178,0.041,2.451,3.974,0.0,1.991,0.546,0.5583,-0.16,1.426,0.379,1.469,0.53,0.705,4.1,736584.0
440,2017-12-20,33.075,30.675,19.715,35.52,39.32,34.145,25.575,22.885,12.635,7.26,7.8025,26.115,0.0,20.285,24.875,27.0088,26.4275,373.465,368.81,2.71527,0.53911,0.45275,0.00026116,1.0122,0.0552961,0.0312448,0.0032842,0.86923,2.48096,0.07052,2.63587,0.10827,0.118459,2.1462,3.58947,0.16374,0.5648,4.20472,4.73609,0.0134369,0.0336701,0.42109,0.90795,0.06024,0.42172,0.9257,0.1273,0.19946,1.07641,2.75966,0.0056999,0.18412,3.54155,0.19859,0.27812,0.27812,57.32,4482.39,3644.91,3255.98,57680.0,5.0199,31.6344,0.0,78.4,94.581,20.3745,76.43,91.247,104.946,196.314,241.415,7981.47,479.98,5.39865,0.0,99.2177,12.14,82.3413,39.0829,29.956,355.893,2.646,3.917,6.458,7.22,0.057,2.467,3.968,0.0,2.032,0.58,0.6142,-0.069,1.427,0.407,1.484,0.585,0.7429,4.118,736585.0
441,2017-12-21,33.67,30.835,19.845,35.575,39.545,34.295,25.69,22.675,12.6875,7.3075,7.8375,26.0713,0.0,20.7213,24.985,26.5875,26.5325,373.475,367.41,2.72355,0.53801,0.45233,0.00026087,1.01399,0.055229,0.0311964,0.0032757,0.86631,2.48176,0.07049,2.63144,0.10811,0.118156,2.1484,3.57713,0.16317,0.56371,4.19635,4.73298,0.0134452,0.0334326,0.4231,0.90534,0.06041,0.42213,0.92563,0.1268,0.19694,1.06791,2.77619,0.0056929,0.18172,3.53639,0.19817,0.27747,0.27747,57.0057,4477.25,3673.97,3239.29,55170.0,5.02,31.4642,0.0,78.86,95.3402,20.5692,75.2,90.859,105.754,202.306,243.848,8039.27,473.31,5.50789,0.0,98.5347,12.03,84.741,38.9581,29.4859,359.585,2.677,3.921,6.405,7.213,0.059,2.485,3.96,0.0,2.043,0.589,0.6084,-0.075,1.429,0.418,1.472,0.588,0.7377,4.109,736586.0
442,2017-12-22,33.74,30.845,19.81,35.615,39.515,34.265,25.58,22.635,12.65,7.3175,7.80375,26.0963,0.0,20.7788,24.9538,26.5563,26.55,373.93,366.38,2.72748,0.53872,0.45214,0.00026099,1.01474,0.0552326,0.031201,0.0032842,0.86619,2.48253,0.07056,2.63096,0.10796,0.118205,2.1441,3.57326,0.1628,0.56299,4.19111,4.72377,0.0134442,0.0334031,0.42436,0.90318,0.06068,0.42444,0.92779,0.1267,0.19596,1.06102,2.77818,0.0056849,0.17911,3.5347,0.19816,0.28089,0.2809,57.734,4503.63,3669.83,3247.4,50713.0,5.0069,31.4642,0.0,78.7,95.1487,20.5598,74.57,89.931,104.32,214.118,246.94,7976.38,471.34,5.41686,0.0,96.7026,11.9,84.9756,38.4684,28.9325,363.554,2.722,3.916,6.367,7.275,0.047,2.496,3.96,0.0,2.036,0.58,0.599,-0.072,1.429,0.422,1.466,0.58,0.7449,4.124,736587.0
443,2017-12-27,34.05,30.865,19.785,35.755,39.86,34.425,25.45,22.6725,12.69,7.26625,7.75,26.235,0.0,20.955,25.0575,26.575,26.5688,374.92,366.59,2.73469,0.53769,0.45082,0.00025997,1.01043,0.0549479,0.0310945,0.0032893,0.86331,2.48628,0.07067,2.62781,0.10738,0.117963,2.1428,3.57219,0.16166,0.56275,4.18972,4.71889,0.0135054,0.033458,0.42599,0.90087,0.06094,0.42583,0.92135,0.126,0.19114,1.06475,2.78092,0.0057097,0.17878,3.521,0.1975,0.28708,0.28734,58.8076,4535.98,3745.64,3241.6,53756.0,5.0056,32.4084,0.0,79.3,96.9058,20.9408,75.6,89.836,106.66,213.271,253.766,8077.53,480.23,5.32582,0.0,98.0049,11.97,86.3974,39.4031,28.5963,369.078,2.702,3.913,6.345,7.219,0.054,2.494,3.953,0.0,2.03,0.544,0.576,-0.083,1.513,0.381,1.465,0.552,0.7159,4.133,736592.0
