Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2001-02-19,225.541,229.548,223.002,227.241,5460720.852807
2001-02-20,229.93,229.93,221.889,224.543,7933706.602253
2001-02-21,223.002,223.002,219.886,221.123,7388964.4245399
2001-02-22,219.707,226.279,219.707,224.641,12395058.570711
2001-02-23,225.541,228.452,218.238,219.084,13806049.736964
2001-02-26,221.15,221.15,216.795,219.939,7518812.0492589
2001-02-27,219.707,238.64,219.52,225.541,7966446.1573782
2001-02-28,225.541,234.285,224.81,226.885,18454063.771986
2001-03-01,231.738,233.911,222.62,223.349,22950475.306575
2001-03-02,222.263,227.01,221.889,224.908,4981554.3588905
2001-03-05,228.452,229.93,224.81,227.294,9760680.4583181
2001-03-06,231.373,236.102,230.643,233.359,12638213.915931
2001-03-07,235.567,241.543,233.725,239.236,25335718.374516
2001-03-08,237.554,244.446,237.366,239.112,38157654.478593
2001-03-09,240.091,241.187,231.373,236.823,19635961.150531
2001-03-12,236.449,236.823,227.731,231.141,16537242.829467
2001-03-13,225.905,227.187,214.65,220.892,23025524.181489
2001-03-14,216.795,217.517,199.716,205.521,15652501.129769
2001-03-15,209.546,213.928,206.074,209.831,8650555.1918045
2001-03-16,209.182,214.115,204.07,211.194,9856439.867109
2001-03-19,240.091,251.009,233.555,239.833,169513668.15398
2001-03-20,236.449,241.543,233.555,235.229,53876953.059813
2001-03-21,244.33,249.558,237.918,242.603,97610932.540809
2001-03-22,240.091,240.091,221.889,230.394,44970856.404007
2001-03-23,227.731,232.842,224.08,231.765,35894876.773824
2001-03-26,229.191,232.842,229.191,231.685,14420022.794904
2001-03-27,230.643,230.643,226.814,229.049,8121015.4869876
2001-03-28,229.734,230.643,225.541,228.096,12009987.276335
2001-03-29,229.191,231.373,228.826,231.373,14376727.526585
2001-03-30,236.449,236.449,229.93,231.738,23765808.700228
2001-04-02,231.195,231.738,229.191,229.548,7562134.2683353
2001-04-03,230.643,230.821,227.909,228.55,18014512.645098
2001-04-04,229.013,229.191,226.636,228.239,31745651.629777
2001-04-05,228.826,235.737,228.826,232.717,47185388.884738
2001-04-06,235.737,235.737,226.279,232.398,21330125.044493
2001-04-09,229.191,231.765,228.452,230.269,21116398.803068
2001-04-10,231.373,243.359,231.373,241.632,29762170.235489
2001-04-11,241.543,247.357,236.449,247.357,44302044.170128
2001-04-12,249.558,253.921,245.711,251.908,31320256.388052
2001-04-17,251.365,251.365,247.357,250.234,25758363.516071
2001-04-18,253.191,261.196,252.47,253.761,24264186.592158
2001-04-19,257.198,261.927,256.29,259.051,21154744.115668
2001-04-20,264.091,270.662,261.847,266.513,35300970.800434
2001-04-23,258.658,264.829,254.838,255.381,16107036.8776
2001-04-24,256.477,260.101,248.302,254.517,12401214.572809
2001-04-25,252.104,255.479,247.357,250.466,9869580.6070876
2001-04-26,250.644,250.644,232.112,233.698,49299310.820402
2001-04-27,236.093,243.724,230.643,239.753,58769621.57592
2001-04-30,245.176,250.466,240.866,247.357,22721905.935681
2001-05-01,251.009,254.651,249.174,249.424,38398871.6152
2001-05-02,252.47,258.284,245.915,247.402,22816329.0361
2001-05-03,251.009,252.47,240.091,243.849,33277629.236407
2001-05-04,245.176,252.834,242.46,244.962,18720710.070856
2001-05-08,253.191,254.651,248.827,253.797,24423897.90163
2001-05-09,253.921,255.746,251.009,252.113,17216910.603714
2001-05-10,252.834,260.636,252.834,258.632,21704253.208542
2001-05-11,263.352,265.551,257.741,259.379,17959398.346846
2001-05-14,259.905,261.562,256.477,258.525,27448538.697984
2001-05-15,259.015,261.927,259.015,260.458,34169652.132313
2001-05-16,259.745,269.193,259.745,266.201,30265907.959235
2001-05-17,275.026,279.736,272.826,276.594,41806160.383687
2001-05-18,280.093,283.005,270.841,277.154,21046984.882282
2001-05-21,281.553,283.379,275.392,279.461,49965648.076422
2001-05-22,277.92,282.283,277.92,280.824,15209786.657767
2001-05-23,276.478,281.589,276.478,279.915,21037777.829891
2001-05-24,279.123,280.093,277.199,280.093,12063369.988444
2001-05-25,277.199,279.372,266.655,275.302,22988409.620129
2001-05-29,274.286,275.765,267.75,275.392,8005603.3615358
2001-05-30,267.75,267.75,261.927,263.69,26139089.000866
2001-05-31,263.352,263.352,260.101,261.009,27601241.687664
2001-06-01,261.927,262.639,259.388,261.196,18815549.785062
2001-06-04,260.458,266.29,256.29,265.177,24849433.511883
2001-06-05,265.177,267.75,261.927,263.574,18827508.060573
2001-06-06,267.75,275.026,267.181,274.456,27738688.302935
2001-06-07,274.286,279.372,261.954,276.353,23947098.582545
2001-06-08,274.67,285.748,274.67,281.491,24661134.186826
2001-06-11,281.384,281.598,276.478,277.92,20872430.443341
2001-06-12,273.566,277.92,266.459,277.511,23547408.748343
2001-06-13,265.551,269.193,263.352,265.551,25850176.884844
2001-06-14,267.181,268.267,260.458,264.634,38932160.844097
2001-06-15,253.921,266.29,253.921,265.204,15186970.595992
2001-06-18,265.551,266.29,262.995,264.679,7263876.9772924
2001-06-19,263.912,267.021,262.238,264.278,25843990.563144
2001-06-20,267.021,270.288,261.74,262.995,46480700.701376
2001-06-21,262.639,262.639,249.558,254.687,35469068.287155
2001-06-22,255.88,259.557,249.362,252.354,13021355.985279
2001-06-25,252.274,254.651,248.079,251.784,11000568.005487
2001-06-26,254.651,254.651,235.799,251.365,26931056.08812
2001-06-27,249.558,254.107,249.558,253.039,28356647.827029
2001-06-28,258.284,258.284,248.454,251.045,18892655.901101
2001-06-29,255.586,258.257,250.278,257.741,16784097.166099
2001-07-02,261.196,261.196,254.838,258.73,18779811.95821
2001-07-03,263.725,266.29,261.196,263.352,15630922.556924
2001-07-04,265.551,267.536,264.829,266.308,28952471.795964
2001-07-05,264.091,264.634,259.745,261.187,17378548.892319
2001-07-06,259.745,260.03,253.191,255.097,21858467.686516
2001-07-09,254.651,255.924,245.354,254.981,7063741.7780787
2001-07-10,254.651,255.746,248.827,250.706,8815408.4811407
2001-07-11,248.454,251.748,245.915,250.475,9425615.1707774
2001-07-12,252.47,260.288,251.926,253.85,16790418.241584
2001-07-13,257.563,259.745,253.921,258.649,15840115.456417
2001-07-16,260.03,265.382,253.119,257.385,18717550.094588
2001-07-17,256.477,257.198,253.378,255.39,11554942.832963
2001-07-18,254.651,257.563,247.357,249.495,20104105.907745
2001-07-19,251.009,251.009,245.915,249.495,10235968.28911
2001-07-20,249.558,249.558,237.179,242.977,21264837.958387
2001-07-23,241.543,243.724,237.179,238.996,10076724.126093
2001-07-24,235.737,236.449,224.81,232.112,33141006.865125
2001-07-25,224.08,228.096,217.161,224.178,29469545.652678
2001-07-26,225.541,226.636,223.385,223.893,28794411.220363
2001-07-30,230.643,236.102,230.643,234.659,10748023.690264
2001-07-31,234.659,239.343,231.373,238.64,22316713.65524
2001-08-01,239.165,246.262,239.165,244.446,21835926.747053
2001-08-02,238.274,247.357,238.274,243.609,30085991.442581
2001-08-03,243.359,247.357,241.934,244.82,25397981.361087
2001-08-06,247.357,248.827,242.638,247.002,5677279.1696232
2001-08-07,244.446,245.915,240.091,241.614,25948036.206792
2001-08-08,240.091,241.837,235.567,237.126,21882107.992278
2001-08-09,233.555,237.179,231.373,232.468,9150972.3576877
2001-08-10,231.373,235.737,230.643,232.842,13654392.212068
2001-08-13,236.449,236.449,231.738,235.229,10248119.711714
2001-08-14,231.373,235.487,231.373,232.905,70703241.636139
2001-08-15,236.449,238.64,234.659,235.835,7490911.2779798
2001-08-17,233.626,235.016,231.373,232.735,11858590.275425
2001-08-20,231.035,237.598,229.191,230.465,12155859.372041
2001-08-21,232.842,232.842,225.371,228.826,24164400.291078
2001-08-22,227.633,232.112,226.814,228.942,25027974.416977
2001-08-23,232.842,237.732,232.112,235.737,14207254.428304
2001-08-24,236.396,243.912,235.567,241.409,22338704.350078
2001-08-28,247.357,248.079,241.543,242.478,28879627.26839
2001-08-29,242.005,245.915,241.916,243.956,8920583.8106905
2001-08-30,242.656,245.711,236.823,237.918,15245660.361353
2001-08-31,237.732,240.794,234.463,237.598,13263906.061414
2001-09-03,237.571,240.091,230.643,233.012,7877449.1427208
2001-09-04,235.016,243.555,234.659,239.895,15520688.345679
2001-09-05,238.854,247.357,238.64,245.773,20573898.029986
2001-09-06,245.167,245.176,234.829,241.169,29001681.632517
2001-09-07,237.402,239.174,231.373,231.373,10399143.893817
2001-09-10,227.366,231.373,225.175,228.514,20319760.251251
2001-09-11,215.032,218.746,208.522,209.209,15076138.976298
2001-09-12,205.103,211.942,196.376,203.028,28909166.42111
2001-09-13,203.206,207.837,203.028,204.408,15706658.676145
2001-09-14,202.876,203.714,192.288,198.931,12930494.87659
2001-09-17,209.546,211.737,200.08,208.104,26241623.156221
2001-09-18,207.365,213.928,204.07,208.104,15955159.254855
2001-09-19,209.912,209.912,199.341,203.161,9414192.5415634
2001-09-20,197.89,197.89,186.251,187.712,39178741.181365
2001-09-21,189.172,193.882,174.611,188.878,25052991.457247
2001-09-24,188.798,200.08,186.037,194.978,20051052.219462
2001-09-25,196.438,203.705,191.353,199.716,32018758.249712
2001-09-26,198.994,201.719,197.16,197.89,13906522.159401
2001-09-27,199.52,205.344,192.814,199.52,22907870.651406
2001-09-28,195.699,203.527,195.699,203.527,18601680.929213
2001-10-01,203.527,207.169,202.253,205.174,9872465.4610446
2001-10-02,206.626,206.626,200.258,203.447,9503310.8346277
2001-10-03,192.805,198.237,191.077,196.18,12332393.56868
2001-10-04,214.65,217.517,211.194,214.124,42843053.705493
2001-10-05,215.353,216.083,208.816,212.235,15272462.88928
2001-10-08,210.286,214.454,207.721,213.18,13860064.668917
2001-10-09,213.18,215.183,211.007,213.091,12948360.982645
2001-10-10,198.237,204.23,196.18,203.028,15558323.955008
2001-10-11,221.15,225.371,216.394,222.94,26434873.559945
2001-10-12,222.62,229.013,221.889,224.649,26008376.706023
2001-10-15,227.01,230.643,224.81,229.734,7083434.9208751
2001-10-16,227.01,238.64,227.01,230.821,20255434.408814
2001-10-17,225.541,234.285,224.258,229.93,14048643.608079
2001-10-18,227.963,227.963,221.15,224.81,15795033.577492
2001-10-19,221.15,225.541,218.238,220.126,20657326.34446
2001-10-22,221.889,221.889,213.18,215.807,23387966.946442
2001-10-23,217.161,221.15,216.083,217.846,25553979.080822
2001-10-24,220.419,221.524,218.238,219.52,37175874.332091
2001-10-25,225.149,226.137,222.263,224.16,16481162.795752
2001-10-26,225.175,225.175,222.263,223.242,14391571.779001
2001-10-29,220.251,223.349,219.146,221.221,108702555.92503
2001-10-30,218.791,223.171,215.183,215.566,9792773.1952731
2001-10-31,213.553,216.43,209.182,212.476,11400538.576741
2001-11-01,212.824,217.339,210.286,215.914,10932133.295542
2001-11-02,216.795,216.795,213.18,215.032,12747425.121356
2001-11-05,214.783,216.261,208.104,214.4,17830747.784921
2001-11-06,212.815,215.727,210.099,212.058,25423408.277455
2001-11-07,211.737,212.824,210.099,211.381,39950363.815861
2001-11-08,213.928,218.238,211.737,214.757,25630951.566024
2001-11-09,216.795,223.002,215.353,222.281,25154563.245985
2001-11-12,224.08,229.548,219.707,227.321,25326232.830968
2001-11-13,228.648,237.918,228.648,236.031,34251023.205662
2001-11-14,235.737,253.191,235.737,243.004,42320621.139912
2001-11-15,251.926,254.651,240.091,244.09,66419325.591734
2001-11-16,236.449,237.179,228.969,232.486,55239728.198682
2001-11-19,237.918,242.086,234.829,242.077,27752570.188734
2001-11-20,244.375,244.375,240.091,242.041,14476512.704716
2001-11-21,242.638,243.724,237.918,238.809,22806707.615818
2001-11-22,238.64,241.543,236.653,239.361,7765856.1641386
2001-11-23,242.273,242.273,234.829,237.464,10076051.480115
2001-11-26,236.378,245.541,236.378,244.437,9027941.0286165
2001-11-27,245.541,251.196,238.996,241.418,25560851.52388
2001-11-28,242.46,247.357,240.091,240.901,13190303.543797
2001-11-29,239.895,244.82,234.927,242.701,14428680.725619
2001-11-30,245.711,253.992,241.543,245.176,22820454.747831
2001-12-03,244.446,246.628,242.273,244.98,13404873.119329
2001-12-04,237.224,242.701,233.644,237.732,34632069.853645
2001-12-05,256.103,258.837,251.365,254.651,17637085.259201
2001-12-06,254.651,257.973,247.357,253.208,12561216.725869
2001-12-07,260.101,260.101,249.727,255.381,18035953.095312
2001-12-10,254.651,254.651,243.182,247.331,21768165.806036
2001-12-11,248.827,250.831,244.446,246.761,13525043.176356
2001-12-12,248.827,248.827,240.457,243.742,16737912.552029
2001-12-13,240.821,246.628,238.64,239.86,11631901.842787
2001-12-14,240.091,242.816,236.449,238.078,10998328.846752
2001-12-17,237.918,243.359,237.918,242.442,9773132.8310426
2001-12-18,241.916,250.831,240.457,244.509,16721005.443747
2001-12-19,245.176,247.357,232.655,242.701,15547493.119503
2001-12-20,243.724,243.849,235.737,237.98,9227677.5812148
2001-12-21,235.016,248.079,232.842,242.932,13922879.023059
2001-12-24,240.091,256.477,240.091,240.634,2920744.504817
2001-12-27,252.47,257.198,243.724,249.094,6216414.4669131
2001-12-28,249.362,257.287,248.827,253.663,11303648.359101
2001-12-31,253.93,254.651,251.009,253.983,607221.89328876
2002-01-02,253.921,258.837,252.47,256.77,6535615.8650608
2002-01-03,257.563,264.456,256.832,261.571,17998156.904387
2002-01-04,264.492,269.193,260.458,267.75,12998621.898724
2002-01-07,269.193,275.026,268.276,272.257,17675705.694114
2002-01-08,270.662,272.826,267.181,272.212,27919430.186525
2002-01-09,268.472,275.765,268.472,273.753,16758528.758257
2002-01-10,274.286,275.026,269.558,271.464,17115754.305815
2002-01-11,272.826,273.387,269.193,270.841,17547056.255138
2002-01-14,270.484,271.579,262.826,264.456,19382374.739367
2002-01-15,259.745,265.925,259.745,264.697,11005199.043913
2002-01-16,264.091,264.091,259.557,261.686,19211254.276058
2002-01-17,261.927,263.352,258.284,259.691,15919558.427686
2002-01-18,259.193,261.927,255.924,256.993,17725875.651388
2002-01-21,258.302,266.415,258.088,264.483,13136921.954636
2002-01-22,269.924,271.028,268.098,268.881,18914648.841836
2002-01-23,271.713,275.026,270.12,273.566,35292863.114343
2002-01-24,277.92,288.678,277.724,283.388,18413104.235947
2002-01-25,279.23,283.005,274.83,275.472,31775342.380506
2002-01-28,276.478,277.92,274.491,275.604,24005787.224957
2002-01-29,275.392,275.765,269.38,272.266,16983390.154153
2002-01-30,270.146,272.774,267.545,268.338,15879836.380577
2002-01-31,271.393,276.478,271.393,275.347,13250834.944224
2002-02-01,279.016,281.179,275.026,275.026,12065320.549488
2002-02-04,278.472,286.469,278.472,284.795,16556345.301504
2002-02-05,283.753,287.191,282.283,284.884,12954640.509047
2002-02-06,287.574,291.394,287.396,289.425,19432819.818953
2002-02-07,287.396,287.84,284.341,284.876,20347521.776951
2002-02-08,285.204,286.665,283.379,285.088,12445496.912607
2002-02-11,288.268,291.394,286.825,290.121,14112003.715053
2002-02-12,290.85,294.67,289.755,293.941,14556779.919973
2002-02-13,290.405,302.303,290.299,299.23,23188671.712491
2002-02-14,304.11,304.841,300.593,302.658,24642023.854152
2002-02-15,302.747,302.747,290.494,293.21,25161021.321153
2002-02-18,288.847,290.85,286.292,289.577,18559625.395721
2002-02-19,288.847,289.577,287.378,288.812,21745485.620996
2002-02-20,283.753,287.938,280.645,282.8,38206858.700404
2002-02-21,285.204,285.204,279.55,281.892,20306148.99597
2002-02-22,280.824,286.665,278.108,282.524,11456283.971889
2002-02-25,281.019,287.396,280.824,281.259,14232271.468574
2002-02-26,287.03,293.397,283.753,291.537,28822036.86933
2002-02-27,291.037,295.205,290.654,294.217,16143458.579912
2002-02-28,292.846,293.575,288.829,292.07,21466194.925256
2002-03-01,290.299,292.846,287.938,292.15,12745406.06047
2002-03-04,292.489,303.567,292.489,302.303,20441399.124538
2002-03-05,300.477,300.477,296.309,297.199,12389131.650047
2002-03-06,297.199,302.658,292.489,300.112,17885863.206121
2002-03-07,300.076,305.57,300.076,303.015,11135663.1672
2002-03-08,299.747,306.301,297.199,303.825,11686465.896415
2002-03-11,301.216,304.841,298.287,301.385,5959981.3820316
2002-03-12,301.021,301.021,295.383,297.6,10237224.868159
2002-03-13,293.575,299.025,292.667,293.21,14651757.756808
2002-03-14,291.037,291.037,285.748,286.665,12461798.751803
2002-03-15,288.045,288.482,283.005,284.653,12169083.210187
2002-03-18,287.662,292.32,276.478,289.933,7610927.4911014
2002-03-19,289.835,296.496,289.835,290.076,30164338.416394
2002-03-20,295.846,300.352,293.024,297.565,25604423.037461
2002-03-21,294.564,294.564,288.482,290.299,12841686.517232
2002-03-22,289.292,292.124,286.665,290.583,6397881.775048
2002-03-25,289.292,292.124,284.475,291.528,12200169.785544
2002-03-26,286.469,286.469,280.093,283.949,15996527.544043
2002-03-27,282.756,288.847,282.756,287.03,9102821.4612989
2002-03-28,287.119,296.113,287.119,291.216,11034092.501412
2002-04-02,291.109,297.565,288.847,296.256,16461371.956462
2002-04-03,296.862,301.492,296.256,300.477,17081390.967576
2002-04-04,300.379,300.593,295.383,298.099,21759918.874366
2002-04-05,298.758,302.107,296.987,300.031,28005471.601488
2002-04-08,298.758,300.851,294.67,299.168,14825350.952079
2002-04-09,299.747,301.929,297.698,300.655,9825292.6525487
2002-04-10,298.856,301.269,295.926,298.117,12762077.349628
2002-04-11,299.382,301.216,283.753,288.847,15858255.561836
2002-04-12,291.037,296.113,286.292,290.485,16394987.749952
2002-04-15,291.037,294.67,288.304,292.489,7427989.1208086
2002-04-16,295.383,296.113,291.037,293.21,11926900.338117
2002-04-17,295.036,298.287,293.21,293.21,17421293.916014
2002-04-18,293.852,295.383,288.847,289.408,14214537.870408
2002-04-19,289.577,294.67,289.14,293.575,50890936.067217
2002-04-22,293.21,296.666,290.299,293.941,14108706.739103
2002-04-23,292.846,294.021,283.166,283.771,22372238.952538
2002-04-24,281.179,284.1,276.478,280.28,25068658.830704
2002-04-25,278.641,279.736,273.566,276.228,24442042.498842
2002-04-26,269.603,275.026,268.098,269.291,21180995.276024
2002-04-29,271.028,275.026,267.368,271.838,60259264.034952
2002-04-30,269.835,273.236,252.47,267.021,20697183.145353
2002-05-01,264.358,268.472,261.009,262.639,23245435.621667
2002-05-02,263.725,266.655,261.401,264.554,26271313.90695
2002-05-03,266.334,278.641,266.29,273.53,27573477.916067
2002-05-07,272.774,277.92,268.472,272.23,30027027.677858
2002-05-08,276.406,290.299,276.406,282.008,19736027.065715
2002-05-09,280.039,286.389,280.039,281.384,14454246.887566
2002-05-10,284.421,286.469,283.379,284.911,10351999.159026
2002-05-13,284.884,285.926,281.928,284.831,6266125.1383684
2002-05-14,284.884,292.124,282.283,287.724,7070846.6714169
2002-05-15,290.299,293.736,276.478,290.85,8229958.3077891
2002-05-16,293.024,295.383,292.632,293.7,12056168.52156
2002-05-17,293.575,297.387,289.933,292.489,11315496.585687
2002-05-20,292.489,295.571,289.755,293.638,13989267.721361
2002-05-21,287.03,292.667,284.1,285.748,21474167.857562
2002-05-22,288.108,288.678,281.928,285.926,14673605.837224
2002-05-23,285.926,285.926,279.372,285.017,19069000.319492
2002-05-24,285.561,291.037,285.561,290.299,13836563.608732
2002-05-27,291.037,291.767,287.742,289.033,10992295.246008
2002-05-28,288.847,289.933,280.77,283.788,27386962.955718
2002-05-29,280.093,282.836,278.641,281.928,19981775.298358
2002-05-30,281.553,285.926,274.286,281.553,21587562.045077
2002-05-31,283.005,285.507,269.193,283.753,44243628.404131
2002-06-05,280.868,281.678,273.414,277.118,13156882.359107
2002-06-06,279.372,282.381,275.026,277.297,19764063.713728
2002-06-07,273.753,276.478,270.814,274.67,14935718.794162
2002-06-10,275.765,278.276,270.288,271.393,14208628.916915
2002-06-11,271.028,272.488,267.181,269.46,20726320.282614
2002-06-12,269.924,272.667,264.829,270.841,22677374.30138
2002-06-13,274.696,275.026,268.845,272.453,16641699.472161
2002-06-14,268.472,269.327,254.161,260.101,16083392.080045
2002-06-17,268.098,268.472,260.458,265.711,10095018.075417
2002-06-18,269.193,269.924,262.113,265.212,13499460.170187
2002-06-19,268.517,268.517,259.745,261.998,30686494.736717
2002-06-20,259.905,265.489,259.905,262.363,15526050.423391
2002-06-21,263.485,263.485,256.832,258.658,13078946.384339
2002-06-24,256.832,263.352,252.656,253.191,21452314.162406
2002-06-25,256.832,261.285,252.568,258.899,27323325.480536
2002-06-26,251.516,257.599,243.724,250.626,17254710.163484
2002-06-27,248.507,255.746,247.357,252.06,24799538.676921
2002-06-28,256.103,262.479,248.454,253.663,27438368.156026
2002-07-01,260.048,264.456,255.025,260.458,14271579.147792
2002-07-02,260.458,262.826,250.278,259.673,26212757.772427
2002-07-03,259.14,261.196,251.748,254.509,11759628.218333
2002-07-04,259.905,261.74,254.651,256.477,11197378.155044
2002-07-05,261.178,271.393,261.178,269.38,12626940.63883
2002-07-08,269.434,276.103,266.459,269.924,14404765.297545
2002-07-09,269.977,271.206,263.725,264.954,14447922.443234
2002-07-10,265.605,268.098,254.268,254.651,21168763.001148
2002-07-11,253.556,254.651,247.189,249.504,20237703.056544
2002-07-12,248.266,253.556,246.458,251.748,22614970.946283
2002-07-15,253.556,253.556,241.543,245.176,29309418.852367
2002-07-16,246.842,250.965,235.016,236.164,17807930.600198
2002-07-17,235.016,245.176,233.012,242.816,26639118.749615
2002-07-18,247.189,258.097,244.446,253.921,26134965.535031
2002-07-19,249.558,252.033,243.724,248.454,17366314.371548
2002-07-22,236.449,236.449,223.893,227.606,17327419.937272
2002-07-23,225.175,231.373,218.791,222.62,24750059.332797
2002-07-24,219.654,219.654,200.802,209.226,31924469.903079
2002-07-25,218.425,221.614,205.904,212.806,23126818.602018
2002-07-26,213.928,213.928,202.253,207.971,19924600.390137
2002-07-29,212.654,218.06,210.821,213.874,15325514.331666
2002-07-30,218.095,225.541,214.828,218.968,15754346.91787
2002-07-31,219.11,232.842,216.332,220.144,30384660.855618
2002-08-01,220.419,220.633,203.883,208.264,13819106.255827
2002-08-02,208.264,211.916,198.62,205.174,21117082.678529
2002-08-05,197.16,199.288,185.138,189.261,23756322.033732
2002-08-06,188.842,199.341,178.824,188.798,44360730.566643
2002-08-07,197.115,209.546,197.115,206.946,29531396.517255
2002-08-08,204.47,217.161,204.47,212.2,22397945.483011
2002-08-09,212.049,223.349,212.049,221.346,28519657.2354
2002-08-12,228.025,228.096,214.65,215.905,11947626.593269
2002-08-13,211.363,214.65,208.816,214.275,21065544.970332
2002-08-14,203.705,210.642,203.705,208.166,16249842.201738
2002-08-15,211.194,218.238,211.194,216.448,12120288.864473
2002-08-16,217.161,220.419,213.928,216.573,31369877.22365
2002-08-19,215.353,224.08,213.18,221.844,16793853.340165
2002-08-20,223.501,226.814,221.15,223.349,14034347.35439
2002-08-21,221.15,230.269,221.15,224.507,19318188.142508
2002-08-22,228.283,232.842,225.718,232.112,12181132.444504
2002-08-23,234.659,234.659,225.541,228.159,19099376.068631
2002-08-27,225.541,238.64,225.541,233.306,13032035.222776
2002-08-28,231.4,231.4,227.01,228.657,10496940.330665
2002-08-29,227.731,229.013,219.886,223.804,22273691.263336
2002-08-30,222.789,224.08,218.791,221.889,15821695.736893
2002-09-02,218.612,222.62,218.238,218.648,9783441.4956302
2002-09-03,220.428,220.428,209.387,213.946,18608142.373226
2002-09-04,209.546,214.65,206.074,208.104,25878078.779071
2002-09-05,208.104,209.724,203.705,206.812,21697105.643171
2002-09-06,205.717,211.559,204.07,207.267,18518115.615058
2002-09-09,213.287,213.287,206.074,211.042,10299963.984772
2002-09-10,214.65,221.15,213.18,218.256,16634691.152368
2002-09-11,223.171,224.258,217.873,223.029,17874592.174916
2002-09-12,223.349,223.349,217.339,220.419,15168279.123002
2002-09-13,218.06,219.342,212.467,216.27,11894600.978691
2002-09-16,216.795,224.979,216.608,219.057,17934105.061315
2002-09-17,219.707,226.279,219.707,223.938,22854265.595551
2002-09-18,217.873,220.419,213.928,217.801,29979885.188963
2002-09-19,214.275,214.828,207.365,210.526,18387128.197904
2002-09-20,208.816,218.968,199.52,209.271,48539506.092891
2002-09-23,210.821,211.007,201.354,205.255,16933910.810029
2002-09-24,205.904,208.104,198.246,202.965,22414435.977506
2002-09-25,198.62,207.899,198.62,202.814,16350727.869118
2002-09-26,203.161,215.896,203.161,215.067,26403674.689767
2002-09-27,215.353,223.349,213.18,219.788,19351450.991501
2002-09-30,215.531,219.52,210.482,214.65,25762212.982542
2002-10-01,216.974,220.99,215.183,218.193,20569773.441203
2002-10-02,224.979,224.979,217.161,220.66,14493278.321523
2002-10-03,219.707,219.707,214.115,218.791,16867251.481208
2002-10-04,218.238,220.419,211.363,214.329,20872977.31912
2002-10-07,211.007,213.928,206.999,210.482,13429969.888923
2002-10-08,207.899,216.332,207.899,212.94,13132741.218442
2002-10-09,212.103,213.011,206.074,210.215,19811893.446927
2002-10-10,208.104,213.928,207.365,213.18,24993201.20264
2002-10-11,213.18,225.541,213.18,222.477,15858255.561836
2002-10-14,224.81,225.541,221.889,222.067,14833046.516177
2002-10-15,224.81,234.659,224.81,231.373,23252035.18831
2002-10-16,233.725,234.659,227.731,231.044,12595148.851996
2002-10-17,230.643,242.638,230.269,236.316,15335687.11952
2002-10-18,240.091,242.273,232.112,237.402,27938669.658243
2002-10-21,239.895,239.895,235.737,237.732,12360487.487052
2002-10-22,236.653,239.717,234.285,238.105,15930413.968052
2002-10-23,238.996,243.724,234.463,236.093,15478903.442704
2002-10-24,235.737,238.996,233.555,236.538,12509878.902455
2002-10-25,235.016,236.449,229.191,230.643,17518606.362183
2002-10-28,230.643,233.012,228.452,230.349,14321201.106339
2002-10-29,229.191,230.643,218.612,223.385,16427698.108423
2002-10-30,222.62,224.81,219.52,222.709,14017991.613681
2002-10-31,229.191,231.195,222.45,227.01,24770401.53966
2002-11-01,224.08,227.01,220.064,220.99,23334640.381743
2002-11-04,225.905,232.112,225.905,231.035,23483354.659374
2002-11-05,231.017,236.823,229.191,233.875,26601181.067216
2002-11-06,239.895,240.091,233.359,234.285,21381942.366794
2002-11-07,235.737,239.343,230.821,237.643,22591879.762197
2002-11-08,235.016,235.016,229.93,229.93,15769193.416182
2002-11-11,232.112,232.112,224.08,228.568,18439083.642835
2002-11-12,227.633,232.468,226.279,230.545,23638395.627233
2002-11-13,227.731,228.826,224.08,227.597,11414736.010987
2002-11-14,222.62,225.718,220.99,223.733,14448197.565547
2002-11-15,229.93,232.655,223.171,226.279,23672618.596946
2002-11-18,224.899,232.255,224.08,230.135,16948616.939816
2002-11-19,229.93,233.555,227.366,228.826,24050460.350733
2002-11-20,232.112,232.468,228.826,231.373,13732875.062616
2002-11-21,230.313,238.818,228.826,238.274,15754486.163448
2002-11-22,237.918,242.273,236.823,239.797,12776729.5779
2002-11-25,240.091,240.634,236.653,238.23,8562180.2904567
2002-11-26,237.001,238.56,227.731,230.269,14978190.941441
2002-11-27,229.076,236.653,225.175,227.187,14956475.368915
2002-11-28,225.86,242.638,225.86,239.139,14650379.899352
2002-11-29,238.64,249.727,238.64,249.094,13065243.047306
2002-12-02,249.558,254.473,245.915,251.766,17108878.493913
2002-12-03,250.466,250.466,240.982,245.096,16398971.970209
2002-12-04,244.446,244.446,236.653,240.982,18399910.717403
2002-12-05,242.638,244.286,238.453,243.912,24302397.150973
2002-12-06,240.821,241.916,234.659,239.717,22552846.082343
2002-12-09,237.554,238.765,235.202,236.956,12667433.028411
2002-12-10,232.468,236.449,229.734,233.751,18482517.033785
2002-12-11,234.285,237.179,231.56,236.449,19467042.788666
2002-12-12,235.016,237.366,226.814,234.285,14674709.695316
2002-12-13,234.829,234.829,227.731,230.42,12262007.174743
2002-12-16,234.089,236.28,227.945,234.151,11308543.290357
2002-12-17,235.924,240.821,235.371,240.091,23796870.570724
2002-12-18,238.096,239.343,228.096,232.655,22126074.106108
2002-12-19,232.468,235.016,226.814,232.655,19261564.60186
2002-12-20,232.726,234.089,229.191,231.275,18139177.863817
