Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-08-08,2166.69,2183.1,2094.23,2135.25,6613455.2335658
2008-08-11,2105.61,2201.79,2077.36,2091.94,11154100.17252
2008-08-12,2119.29,2123.39,2033.6,2066.88,10803431.765335
2008-08-13,2072.8,2143.91,2065.06,2122.92,12117541.04473
2008-08-14,2210.45,2251.01,2182.65,2187.66,11156484.810605
2008-08-15,2155.75,2174.9,2096.51,2098.79,13128477.96431
2008-08-18,2142.09,2183.1,2110.2,2134.33,6961147.8133198
2008-08-19,2064.15,2165.32,2053.66,2115.19,6918566.4851634
2008-08-20,2190.38,2274.27,2178.54,2272.43,10800399.434852
2008-08-21,2271.07,2362.68,2245.54,2343.53,6110303.9221039
2008-08-22,2341.26,2371.33,2273.35,2360.38,7423309.2992701
2008-08-26,2358.56,2364.5,2269.69,2347.18,8724408.2276566
2008-08-27,2343.53,2391.84,2324.4,2389.56,6281199.4970183
2008-08-28,2410.53,2439.71,2364.5,2396.84,7444348.3154942
2008-08-29,2413.26,2448.81,2368.59,2383.19,6624525.6464395
2008-09-01,2379.07,2380.44,2275.17,2283.37,5917322.9781417
2008-09-02,2276.99,2284.74,2167.15,2201.34,12944417.178169
2008-09-03,2120.18,2189.94,2098.79,2098.79,12155361.467539
2008-09-04,2109.29,2201.34,2037.72,2037.72,9495099.3998791
2008-09-05,2025.41,2106.53,1950.66,1966.62,17649918.143539
2008-09-08,2049.11,2096.97,2029.97,2046.38,6454231.7243986
2008-09-09,2028.13,2046.38,1902.34,1943.82,14996037.78175
2008-09-10,1886.84,1972.54,1848.57,1891.41,19865785.796194
2008-09-11,1900.07,1948.85,1848.12,1895.06,13714159.30838
2008-09-12,1952.03,2049.56,1938.36,2046.38,12750601.244653
2008-09-15,2000.33,2000.33,1891.41,1894.59,11167068.669415
2008-09-16,1863.61,1878.65,1740.09,1768.35,22508499.48065
2008-09-17,1813.95,1912.83,1643.02,1663.54,29386545.952719
2008-09-18,1729.62,1753.31,1637.55,1657.61,15383999.249921
2008-09-19,1745.56,1965.25,1745.56,1899.62,25452620.327707
2008-09-22,1925.6,2014.01,1890.05,1932.45,15087772.580148
2008-09-23,1932.45,1932.45,1790.23,1833.53,20758753.759382
2008-09-24,1827.15,1868.62,1789.77,1819.4,14228395.681656
2008-09-25,1800.73,1841.27,1746.03,1795.69,11371732.142653
2008-09-26,1768.35,1781.59,1688.6,1688.6,12686237.989768
2008-09-29,1659.87,1663.54,1497.63,1508.56,12787906.861873
2008-09-30,1458.45,1603.84,1417.42,1581.94,18498139.874579
2008-10-01,1689.06,1720.05,1555.97,1589.25,21135455.424818
2008-10-02,1581.5,1681.31,1453.44,1462.99,12811375.509354
2008-10-03,1469.84,1570.1,1420.16,1548.67,17156625.568381
2008-10-06,1376.39,1420.61,1316.24,1316.24,9723898.047346
2008-10-07,1376.86,1410.13,1319.43,1329.47,14399897.094855
2008-10-08,1262.9,1339.95,1169.49,1197.29,19338174.941128
2008-10-09,1231.01,1334.92,1210.51,1253.34,17527686.345745
2008-10-10,1093.37,1179.07,1041.42,1104.77,31035517.433545
2008-10-13,1216.89,1280.7,1158.11,1274.77,21320567.795547
2008-10-14,1311.24,1411.96,1246.06,1287.99,11354228.75262
2008-10-15,1232.83,1267.01,1043.68,1074.23,35215627.904541
2008-10-16,988.548,1086.08,912.446,934.331,16724829.241372
2008-10-17,1002.67,1043.68,892.376,1025.47,34139928.023297
2008-10-20,1071.04,1159.91,1061.01,1159.91,23928846.008578
2008-10-21,1193.18,1216.44,1120.26,1166.74,21472900.025018
2008-10-22,1144.42,1180.88,1057.36,1088.8,34558771.548703
2008-10-23,1012.25,1057.36,924.745,1020.92,28185695.995656
2008-10-24,971.689,1041.42,910.611,1037.77,20805872.073382
2008-10-27,986.273,1038.22,917.922,1022.28,16104735.445639
2008-10-28,1073.33,1130.3,992.199,1029.12,17992042.033566
2008-10-29,1114.34,1220.08,1096.56,1220.08,21603209.66661
2008-10-30,1289.81,1346.76,1213.69,1254.72,20810789.931653
2008-10-31,1241.47,1358.17,1210.51,1305.3,19896622.860258
2008-11-03,1342.67,1360.44,1280.7,1321.71,13574492.133486
2008-11-04,1313.96,1437.93,1213.24,1428.83,16208333.792351
2008-11-05,1428.83,1456.15,1316.24,1343.59,13836991.712696
2008-11-06,1278.88,1298.46,1140.77,1142.14,33609624.902416
2008-11-07,1168.58,1237.84,1131.2,1193.18,16467283.096429
2008-11-10,1276.14,1389.15,1267.94,1296.19,15227821.673823
2008-11-11,1257.9,1289.35,1168.58,1181.33,12495853.047161
2008-11-12,1214.15,1242.42,1117.98,1160.39,20811949.290581
2008-11-13,1103.39,1178.6,1102.49,1171.32,19118127.988677
2008-11-14,1246.52,1266.11,1152.62,1167.66,16718262.331051
2008-11-17,1175.87,1187.26,1082.44,1120.26,16812343.052479
2008-11-18,1112.05,1138.5,1041.88,1124.82,12835627.875099
2008-11-19,1112.05,1115.24,1020.92,1028.66,10062152.524631
2008-11-20,954.363,993.556,911.538,921.553,19122663.928168
2008-11-21,956.647,1014.08,930.661,957.105,21449751.561501
2008-11-24,973.047,1138.95,947.988,1116.61,21549510.839703
2008-11-25,738.346,797.58,640.339,701.867,151765903.56144
2008-11-26,714.654,731.493,654.922,714.166,60736958.036763
2008-11-27,706.435,767.504,685.476,752.003,27619692.362786
2008-11-28,761.12,771.155,721.009,732.869,21246341.618946
2008-12-01,701.417,714.654,644.448,649.475,21784347.989315
2008-12-02,623.49,632.148,564.227,578.82,49052875.973678
2008-12-03,593.844,599.339,500.414,523.227,54244072.992707
2008-12-04,520.035,545.552,453.48,495.426,55707050.027375
2008-12-05,500.414,517.741,464.423,478.099,26903412.583744
2008-12-08,515.935,555.119,494.04,551.468,26110116.00512
2008-12-09,533.252,577.453,526.849,573.344,22462662.948859
2008-12-10,624.388,692.74,622.113,690.016,49279008.514151
2008-12-11,679.541,741.977,663.142,688.219,24649949.474137
2008-12-12,638.073,697.327,629.396,678.175,23493424.069034
2008-12-15,698.235,719.652,682.743,702.325,22895599.800446
2008-12-16,667.691,698.684,652.199,684.11,16303615.72682
2008-12-17,683.651,713.736,674.533,710.057,19591709.369344
2008-12-18,708.279,724.66,678.614,696.859,11044662.130699
2008-12-19,690.943,690.943,623.92,651.281,22037909.622705
2008-12-22,642.613,655.85,607.978,617.555,9558433.043586
2008-12-23,618.013,660.857,618.013,638.073,8654252.3635398
2008-12-24,619.839,651.281,619.839,626.662,1510082.7924328
2008-12-29,615.729,674.983,615.261,660.857,4521664.0987336
2008-12-30,667.241,680,642.613,659.93,5743039.3127844
2008-12-31,683.183,683.651,658.573,679.092,3116448.8789877
2009-01-02,689.117,772.531,683.651,772.053,3901622.6206417
2009-01-05,787.115,810.797,770.247,790.288,8455495.5519914
2009-01-06,797.58,887.387,789.37,878.26,22348273.565477
2009-01-07,862.759,869.582,817.191,825.84,18878763.270398
2009-01-08,784.821,803.974,742.895,788.463,18255142.219296
2009-01-09,797.131,818.997,728.32,742.895,18115710.473787
2009-01-12,729.219,755.653,715.093,732.42,15324182.398054
2009-01-13,715.093,715.543,664.049,708.7,23277385.694251
2009-01-14,720.111,724.201,613.904,628.956,25622345.033812
2009-01-15,638.073,678.175,613.455,638.523,34312131.539241
2009-01-16,669.965,704.16,663.61,686.852,24359606.446292
2009-01-19,703.233,731.952,651.759,678.614,18926386.972811
2009-01-20,665.407,706.435,658.134,672.249,19229694.312141
2009-01-21,664.967,699.592,640.816,688.219,21633407.409099
2009-01-22,708.7,745.169,695.492,700.06,24354718.932253
2009-01-23,694.584,707.801,662.224,694.125,19632752.55885
2009-01-26,686.852,755.204,676.34,754.726,19208685.640149
2009-01-27,754.287,769.32,723.293,747.004,20527541.175952
2009-01-28,740.611,741.069,685.935,736.042,29273915.488434
2009-01-29,718.276,718.276,676.34,706.435,36276551.191209
2009-01-30,738.346,759.744,683.651,686.384,39149547.251436
2009-02-02,731.493,736.042,708.7,731.952,30012261.802173
2009-02-03,745.169,764.312,707.801,763.404,24918685.316175
2009-02-04,757.03,850.918,749.269,848.175,36428610.322594
2009-02-05,813.54,863.667,802.597,837.222,26232293.392568
2009-02-06,845.451,905.134,824.923,891.927,28613889.729894
2009-02-09,876.884,902.86,847.726,875.039,21292104.906039
2009-02-10,865.482,903.787,840.414,867.308,23051079.45921
2009-02-11,890.111,930.661,872.765,897.384,30400909.677796
2009-02-12,884.166,952.537,731.493,904.609,54526285.859113
2009-02-13,905.603,912.895,870.06,906.511,21148308.822903
2009-02-16,884.166,904.695,870.5,877.333,8042320.1198308
2009-02-17,866.4,883.698,837.7,864.575,13487953.523211
2009-02-18,849.092,870.06,821.73,858.659,14132633.47124
2009-02-19,878.719,923.379,868.235,911.538,23793574.561895
2009-02-20,868.235,870.5,820.813,824.923,21170242.470791
2009-02-23,820.813,857.741,815.366,830.857,15309181.883975
2009-02-24,813.54,823.556,789.829,814.458,14831739.461389
2009-02-25,825.84,844.524,790.737,818.548,11247859.663631
2009-02-26,830.399,865.024,815.824,854.09,12826525.651887
2009-02-27,837.222,861.851,798.507,820.813,13989668.192246
2009-03-02,754.287,829.491,754.287,766.587,15945450.201655
2009-03-03,780.263,788.463,729.219,737.887,16941322.779633
2009-03-04,769.788,841.332,765.22,841.332,22065857.706624
2009-03-05,824.923,838.13,778.437,789.829,13869236.121308
2009-03-06,791.205,847.726,791.205,831.765,16041114.054905
2009-03-09,836.324,844.524,799.864,816.273,13150294.420682
2009-03-10,848.624,911.538,845.451,908.785,23579143.385049
2009-03-11,911.538,969.864,891.468,949.804,25661875.197135
2009-03-12,922.461,946.172,901.981,938.861,23166033.873117
2009-03-13,958.921,1000.86,943.429,946.631,17147219.90285
2009-03-16,930.212,961.664,917.004,957.536,12537373.373555
2009-03-17,956.647,956.647,875.527,903.328,18681140.70531
2009-03-18,871.417,888.744,831.765,842.24,23591554.17589
2009-03-19,845.451,948.447,843.157,901.981,33998692.365521
2009-03-20,879.159,939.329,875.039,924.287,25528920.375604
2009-03-23,960.756,1051,953.006,1044.6,29370532.569107
2009-03-24,1053.25,1066.04,964.388,1021.36,23132099.604695
2009-03-25,1000.4,1040.51,984.438,1011.34,21248061.822988
2009-03-26,1035.03,1090.18,1033.67,1085.62,21876578.758951
2009-03-27,1059.18,1140.33,1056.9,1129.37,23418402.664288
2009-03-30,1093.83,1123.91,1062.38,1065.11,17369245.50849
2009-03-31,1069.22,1103.39,1060.1,1071.04,18559879.922936
2009-04-01,1048.27,1084.7,1020.92,1070.12,11501242.370688
2009-04-02,1116.16,1162.18,1094.74,1155.81,15694113.114368
2009-04-03,1155.81,1170.42,1117.53,1134.85,13629194.412751
2009-04-06,1102.93,1130.75,994.932,1006.32,21483458.771361
2009-04-07,1018.62,1041.88,968.947,984.438,13991907.387288
2009-04-08,969.405,1033.21,967.58,1022.28,14329476.503474
2009-04-09,1034.56,1088.8,1004.49,1076.05,13598724.618528
2009-04-14,1109.34,1179.5,1094.29,1139.4,17368573.749977
2009-04-15,1096.11,1114.8,1067.38,1080.6,14073572.086112
2009-04-16,1102.93,1144.87,1094.74,1127.56,13218440.241025
2009-04-17,1139.4,1148.52,1084.7,1092.92,15555352.081019
2009-04-20,1082.44,1112.05,1017.72,1035.93,2236861.6757074
2009-04-21,1011.34,1056.47,1003.59,1045.97,3363740.7662588
2009-04-22,1052.82,1131.65,1031.39,1126.65,2611096.0411849
2009-04-23,1135.76,1202.76,1110.25,1171.77,2380138.7678429
2009-04-24,1180.43,1227.84,1161.76,1227.84,2232506.7552555
2009-04-27,1189.07,1235.11,1168.58,1224.17,1074013.1604919
2009-04-28,1191.84,1192.27,1129.37,1147.61,1204568.6949981
2009-04-29,1170.87,1229.65,1161.76,1221.89,2125722.2641959
2009-04-30,1243.32,1273.4,1228.26,1264.27,1668443.0605206
2009-05-01,1261.55,1299.83,1244.23,1298.93,405228.38246534
2009-05-05,1367.29,1412.87,1318.06,1335.39,4370781.0679233
2009-05-06,1322.63,1371.38,1307.57,1349.05,1575829.3257509
2009-05-07,1389.62,1455.25,1363.17,1375.95,2460287.301425
2009-05-08,1413.32,1426.08,1357.72,1366.82,2205505.6206426
2009-05-11,1348.61,1380.96,1333.57,1371.83,3488765.2797395
2009-05-12,1354.51,1379.58,1269.74,1276.61,4880005.4111734
2009-05-13,1271.13,1271.13,1131.2,1140.77,4760737.9309282
2009-05-14,1122.98,1182.71,1098.85,1182.23,6155905.0245092
2009-05-15,1218.25,1251.06,1185.43,1214.15,4525312.7310295
2009-05-18,1175.87,1209.59,1144.42,1208.23,1716567.9659364
2009-05-19,1244.23,1278.41,1237.39,1251.06,6056436.6323921
2009-05-20,1276.14,1308.51,1256.09,1305.3,3085543.8019898
2009-05-21,1278.41,1306.67,1208.23,1210.95,2149591.6648078
2009-05-22,1255.63,1283.88,1236.02,1262.01,1206154.9658787
2009-05-26,1224.17,1268.38,1203.23,1254.72,2543672.2042905
2009-05-27,1252.43,1284.79,1226.91,1247.43,1935528.8041557
2009-05-28,1210.04,1259.29,1204.58,1256.09,1619241.4580492
2009-05-29,1271.57,1332.19,1246.06,1276.14,9936128.7442039
2009-06-01,1317.15,1381.87,1299.83,1359.07,2303998.811928
2009-06-02,1341.31,1401.01,1333.57,1391.43,1608449.3750266
2009-06-03,1401.01,1401.01,1323.99,1327.18,2934910.8495043
2009-06-04,1303.93,1339.48,1194.11,1239.68,10050586.140519
2009-06-05,1344.49,1449.8,1334.01,1367.74,13205434.075427
2009-06-08,1354.99,1355.9,1291.19,1333.1,4205709.492825
2009-06-09,1324.9,1365.92,1319.43,1345.41,4014993.9027259
2009-06-10,1383.7,1453.44,1374.13,1434.75,5589481.804157
2009-06-11,1435.63,1453.89,1380.96,1438.86,3142778.2550879
2009-06-12,1431.1,1435.63,1387.8,1420.16,1322682.0480789
2009-06-15,1379.58,1389.15,1316.24,1326.97,2345249.1792928
2009-06-16,1329.91,1332.65,1269.74,1289.35,8004104.1756544
2009-06-17,1282.69,1288.23,1174.02,1191.66,5723870.129056
2009-06-18,1198.29,1202.15,1127.67,1134.21,7131486.7285322
2009-06-19,1134.29,1159.68,1119.98,1155.81,26883786.143831
2009-06-22,1155.81,1182.29,1104.49,1110.29,5904171.3695018
2009-06-23,1097.88,1127.13,1086.3,1109.94,6687552.708769
2009-06-24,1136.53,1176.5,1134.85,1157.87,5984959.2246592
2009-06-25,1179.28,1181.74,1136.53,1147.53,4318733.3857718
2009-06-26,1166.85,1173.48,1116.92,1130.3,3759873.2036286
2009-06-29,1139.26,1191.66,1116.63,1187.81,5159669.3621011
2009-06-30,1199.12,1204.35,1158.57,1161.34,4290289.3306151
2009-07-01,1179.82,1211.26,1170.15,1190.57,2398886.2713834
2009-07-02,1177.88,1185.62,1106.43,1128.77,5803080.0841554
2009-07-03,1128.5,1139.81,1065.62,1096.59,2405064.9848067
2009-07-06,1095.13,1105.33,1036.08,1039.29,5980070.6642673
2009-07-07,1040.23,1093.46,1040.23,1059.26,2326018.2607479
2009-07-08,1084.1,1086.02,1040.51,1045.77,3045453.8399064
2009-07-09,1070.29,1098.45,1060.1,1085.2,4698868.1348216
2009-07-10,1070.29,1072.79,1045.47,1067.42,3178706.8719919
2009-07-13,1033.33,1068.91,1005.21,1060.38,3054790.4461514
2009-07-14,1095.13,1117.19,1081.33,1114.17,5654845.3723416
2009-07-15,1140.35,1170.15,1131.8,1158.7,3694934.4546903
2009-07-16,1167.4,1170.7,1135.13,1147.81,1503198.8372063
2009-07-17,1174.84,1196.65,1151.67,1188.37,3238799.961004
2009-07-20,1219.82,1262.56,1208.23,1231.33,3517409.1882855
2009-07-21,1247.67,1268.62,1223.4,1259.85,9489807.9936502
2009-07-22,1268.9,1280.49,1227.53,1276.66,2356553.975199
2009-07-23,1296.5,1410.03,1072.07,1329.61,18007198.454216
2009-07-24,1314.16,1368.29,1299.52,1340.64,11652677.87579
2009-07-27,1370.96,1371.24,1327.38,1353.05,1779263.3344209
2009-07-28,1364.07,1368.22,1288.48,1289.86,12406695.415768
2009-07-29,1268.9,1311.12,1253.46,1266.7,12647777.199031
2009-07-30,1292.08,1369.86,1289.05,1358.28,3877697.7633301
2009-07-31,1362.69,1393.05,1344.78,1373.46,2630500.6542985
2009-08-03,1377.06,1453.19,1360.51,1439.95,2999161.0982847
2009-08-04,1430.85,1504.5,1381.18,1417.88,2698547.0711229
2009-08-05,1366.57,1438.57,1366.57,1391.94,3155801.1623304
2009-08-06,1414.55,1430.57,1354.15,1376.5,2087592.1209511
2009-08-07,1362.69,1373.73,1310.85,1336.61,9201552.4396879
2009-08-10,1326.84,1330.15,1285.46,1292.63,15846163.874929
2009-08-11,1307.53,1320.23,1262.29,1271.67,3025862.9759901
2009-08-12,1288.23,1293.74,1216.5,1275.54,5533953.9525142
2009-08-13,1334.01,1358.85,1306.7,1329.85,2493411.6927617
2009-08-14,1357.18,1380.62,1288.23,1299.81,4521769.7803688
2009-08-17,1274.41,1276.63,1223.95,1238.85,3217485.7539873
2009-08-18,1268.9,1289.34,1247.4,1259.26,3012232.1377571
2009-08-19,1251.53,1276.63,1229.46,1275.25,2210001.7987256
2009-08-20,1306.43,1312.48,1282.16,1287.95,3210488.7926559
2009-08-21,1255.67,1329.61,1251.53,1322.05,3069089.9038387
2009-08-24,1348.35,1394.7,1339.81,1386.99,11691452.572374
2009-08-25,1346.16,1382,1340.64,1361.6,12330617.19467
2009-08-26,1367.66,1376.5,1302.04,1313.89,16266182.454556
2009-08-27,1303.94,1323.53,1302.29,1308.64,14162715.068565
2009-08-28,1359.38,1359.38,1324.91,1332.36,13312416.327171
2009-09-01,1337.6,1338.13,1286.02,1286.02,13538598.046226
2009-09-02,1282.69,1310.57,1248.22,1275.54,16744795.745952
2009-09-03,1292.08,1322.99,1289.05,1293.74,12959364.328254
2009-09-04,1306.7,1341.18,1298.15,1332.62,13340982.805608
2009-09-07,1351.67,1374.28,1336.77,1359.67,8489651.6472121
2009-09-08,1379.26,1418.43,1377.59,1407.94,14938595.10444
2009-09-09,1386.68,1425.05,1369.86,1401.31,10531974.359603
2009-09-10,1417.61,1438.85,1383.67,1404.07,10746985.215913
2009-09-11,1421.73,1460.63,1421.73,1427.8,18424967.375272
2009-09-14,1394.16,1440.76,1393.05,1428.79,12761937.431144
2009-09-15,1437.17,1468.92,1421.45,1436.54,10529314.530725
2009-09-16,1479.08,1524.62,1470.83,1502.55,15795549.696146
2009-09-17,1528.2,1528.76,1478.55,1511.67,8900171.4359064
2009-09-18,1484.06,1525.44,1482.43,1510.54,14747911.951279
2009-09-21,1492.35,1499.5,1454.83,1458.7,13010408.558048
2009-09-22,1486.82,1526,1484.06,1493.72,12187493.916399
2009-09-23,1508.35,1528.2,1481.87,1508.14,9852179.8571665
2009-09-24,1478.55,1510.02,1454.56,1481.92,14041692.854635
2009-09-25,1469.45,1486.02,1433.32,1454.28,10904226.932833
2009-09-28,1443.8,1482.71,1401.31,1482.15,11661324.935524
2009-09-29,1488.49,1489.05,1450.96,1473.31,6864853.0093168
2009-09-30,1482.71,1503.38,1443.52,1472.21,13817125.657987
2009-10-01,1475.8,1493.45,1420.06,1434.41,10023722.078126
2009-10-02,1396.9,1414.84,1343.4,1385.52,17899983.912146
2009-10-05,1412.35,1431.67,1392.77,1414.55,13692139.859561
2009-10-06,1448.77,1520.22,1441.03,1511.95,18763874.776719
2009-10-07,1526,1544.77,1486.82,1513.81,11897174.954669
2009-10-08,1564.61,1572.34,1541.18,1555.75,19281708.511002
2009-10-09,1552.49,1582.56,1533.73,1574.55,9461590.9970562
2009-10-12,1580.06,1611.79,1564.35,1599.1,8878491.0054014
2009-10-13,1602.14,1628.61,1568.2,1571.24,11300477.608071
2009-10-14,1627.52,1667.24,1605.45,1654,17615251.428141
2009-10-15,1668.9,1669.17,1608.47,1625.31,9043445.3889835
2009-10-16,1639.66,1650.42,1577.86,1608.47,10571183.292609
2009-10-19,1621.73,1647.93,1612.62,1639.37,6999665.1071094
2009-10-20,1676.07,1679.1,1621.45,1627.79,10129441.382011
2009-10-21,1644.06,1651.79,1589.17,1641.31,11516604.922844
2009-10-22,1633.58,1633.58,1593.04,1619.23,9556686.6807234
2009-10-23,1649.6,1681.58,1643.8,1655.38,9654258.0351713
2009-10-26,1660.62,1695.37,1626.13,1639.1,7463432.7446438
2009-10-27,1630.55,1648.76,1583.66,1583.66,13058347.212661
2009-10-28,1555.8,1574.83,1473.31,1474.7,16397830.38141
2009-10-29,1468.92,1543.65,1451.53,1537.03,14586887.668902
2009-10-30,1555.8,1590.54,1470.3,1485.71,13947613.17956
2009-11-02,1495.65,1562.15,1474.43,1551.93,14071058.746629
2009-11-03,1514.68,1544.77,1489.59,1533.73,12039560.554199
2009-11-04,1547.8,1587.8,1546.12,1578.72,10612530.970786
2009-11-05,1532.62,1599.39,1519.11,1591.17,9016615.8562336
2009-11-06,1590.82,1612.08,1556.35,1602.68,11177452.674837
2009-11-09,1660.62,1694.83,1636.34,1678.27,11464471.439761
2009-11-10,1685.43,1695.93,1663.09,1682.71,8580746.0776819
2009-11-11,1721.31,1765.16,1714.13,1720.19,12700512.334988
2009-11-12,1721.31,1735.92,1696.22,1710.28,11590811.218741
2009-11-13,1694.83,1731.23,1689.03,1728.48,7316462.027041
2009-11-16,1801.31,1826.96,1784.75,1823.38,13001017.541456
2009-11-17,1823.38,1823.38,1775.91,1783.38,9356512.061099
2009-11-18,1790.27,1839.91,1785.04,1826.13,11695316.753351
2009-11-19,1807.09,1812.08,1747.79,1774.83,11694192.970419
2009-11-20,1751.66,1770.95,1706.96,1736.75,12837003.829062
2009-11-23,1820.61,1827.23,1788.33,1813.71,9666044.1533763
2009-11-24,1765.44,1815.1,1749.98,1749.98,12941901.745981
2009-11-25,1765.44,1780.34,1725.72,1737.29,14216511.206285
2009-11-26,1723.79,1723.79,1652.07,1652.07,10719579.142758
2009-11-27,1603.79,1720.48,1599.93,1704.49,13839070.815756
2009-11-30,1724.63,1743.66,1678.81,1703.65,11028308.682419
2009-12-01,1720.19,1770.95,1715.79,1770.95,13637425.024062
2009-12-02,1770.95,1816.2,1760.46,1816.2,10292395.138995
2009-12-03,1827.23,1850.69,1756.34,1813.86,12814814.871085
2009-12-04,1751.37,1818.97,1721.31,1724.06,12629752.725292
2009-12-07,1688.2,1753.85,1688.2,1748.61,9903511.8339867
2009-12-08,1713.87,1760.75,1699.25,1703.12,11967142.475277
2009-12-09,1710.84,1742.83,1696.22,1732.33,11169102.779304
2009-12-10,1710.28,1726.82,1697.69,1707.51,7480127.3039444
2009-12-11,1727.1,1754.42,1720.48,1729.02,8728746.4064632
2009-12-14,1752.75,1759.92,1735.09,1751.92,8251875.2925188
2009-12-15,1772.06,1776.21,1700.61,1727.66,8449483.208667
2009-12-16,1726,1760.75,1719.65,1758.26,8650259.481165
2009-12-17,1737.85,1750.56,1718.54,1729.02,9007061.6086013
2009-12-18,1726.82,1764.34,1724.06,1746.88,13921614.450952
2009-12-21,1722.41,1776.21,1713.02,1767.07,5199845.1251161
2009-12-22,1766.83,1791.94,1766.54,1774.27,6349775.3683714
2009-12-23,1791.94,1827.79,1786.15,1818.41,6368894.3271642
2009-12-24,1820.61,1859.24,1809.58,1859.24,7552169.7422021
2010-01-06,1983.09,2020.32,1943.36,2004.6,10602409.599924
2010-01-07,2004.6,2023.08,1971.23,2011.21,9664277.9098101
2010-01-08,2016.18,2029.71,1994.95,2007.36,7841317.8351229
2010-01-11,2053.16,2086.53,1991.65,1998.82,10654534.712184
2010-01-12,1986.94,2009.84,1928.19,1962.67,11270043.389844
2010-01-13,1946.68,1996.04,1932.03,1952.2,9229554.9339531
2010-01-14,1988.88,2015.09,1978.68,1995.78,10823179.582175
2010-01-15,1990.54,2030.81,1967.37,1976.74,21181149.652625
2010-01-18,1988.06,2009.29,1971.23,2008.19,5232184.7518351
2010-01-19,1994.4,2018.66,1955.24,1986.11,7800400.207956
2010-01-20,1980.59,1983.37,1899.22,1912.2,14127435.190412
2010-01-21,1928.75,1949.72,1810.95,1817.57,22644522.208659
2010-01-22,1820.61,1860.05,1759.92,1816.2,23043469.335124
2010-01-25,1815.1,1853.71,1768.2,1776.48,13009947.116452
2010-01-26,1746.13,1761.59,1720.48,1738.8,16681551.042235
2010-01-27,1720.19,1762.41,1693.19,1727.66,14895173.554966
2010-01-28,1767.07,1786.68,1677.99,1684.61,17919607.213
2010-01-29,1691.51,1737.03,1686.83,1709.73,16453622.960317
2010-02-01,1682.68,1761.02,1677.7,1752.54,11951906.531813
2010-02-02,1798.53,1837.15,1772.06,1815.65,19026306.342995
2010-02-03,1836.34,1846.26,1781.72,1836.19,14975076.195635
2010-02-04,1765.16,1778.69,1692.62,1699.25,13371916.134132
2010-02-05,1677.17,1695.66,1633.58,1674.95,22922246.221452
2010-02-08,1692.62,1731.79,1644.62,1691.25,13785820.87421
2010-02-09,1702,1776.48,1692.88,1754.42,14204085.766505
2010-02-10,1747.24,1791.65,1720.19,1737.13,15671494.10538
2010-02-11,1793.02,1813.44,1745.86,1774.27,20247760.033508
2010-02-12,1806.55,1831.1,1717.73,1768.75,25343887.52769
2010-02-15,1807.36,1832.48,1798.53,1806.97,8429053.1697862
2010-02-16,1833.3,1862.27,1811.23,1861.99,13961786.028555
2010-02-17,1875.8,1897.83,1860.89,1891.78,11783767.050236
2010-02-18,1852.03,1905.86,1835.5,1898.4,10691567.231317
2010-02-19,1862.56,1895.91,1855.92,1883.5,16540580.111723
2010-02-22,1906.14,1934.82,1901.73,1913.03,11329376.826706
2010-02-23,1925.15,1946.68,1857.57,1864.19,14237668.460378
2010-02-24,1853.44,1865.28,1828.05,1851.39,11012345.523742
2010-02-25,1827.79,1855.92,1770.95,1789.7,13307188.748464
2010-02-26,1828.88,1861.99,1820.61,1861.59,12567496.824993
2010-03-01,1907.51,1921.02,1876.6,1921.02,11882567.869251
2010-03-02,1926.53,1967.63,1897.83,1940.5,10769861.627696
2010-03-03,1967.9,2025.58,1945.29,2007.09,13249894.653255
2010-03-04,1982.27,2005.98,1970.12,1988.61,8876642.0999621
2010-03-05,2005.16,2055.65,2001.85,2041.85,12522490.050992
2010-03-08,2066.66,2081.83,2032.46,2052.61,8801651.0394475
2010-03-09,2046.8,2054,2000.73,2037.97,12185392.839929
2010-03-10,2036.89,2085.13,2027.79,2053.41,9964424.2172597
2010-03-11,2062.81,2071.09,2006.26,2071.09,12853060.11314
2010-03-12,2056.73,2067.77,2024.73,2045.98,13242302.317167
2010-03-15,2032.18,2037.16,2010.95,2017.56,8113377.9400815
2010-03-16,2030.26,2054,2019.49,2042.4,8282679.9196456
2010-03-17,2062.81,2097.28,2053.16,2078.26,13429215.461105
2010-03-18,2052.87,2076.05,2048.2,2057.58,10448522.490157
2010-03-19,2052.34,2074.39,2010.4,2024.73,18201416.187216
2010-03-22,2010.1,2057.84,1993.03,2039.45,10599547.824951
2010-03-23,2067.77,2123.79,2059.51,2109.15,13835710.97684
2010-03-24,2126.81,2161.56,2093.15,2139.21,11220663.907393
2010-03-25,2136.17,2159.37,2122.39,2141.7,9757669.0847277
2010-03-26,2128.74,2151.62,2112.74,2131.22,9225871.772014
2010-03-29,2146.1,2182.81,2143.91,2157.42,8917894.5600326
2010-03-30,2194.67,2212.86,2143.63,2149.98,10623448.616148
2010-03-31,2131.77,2163.22,2130.41,2154.38,9177661.0656667
2010-04-01,2185.85,2225.84,2175.09,2225.84,10295813.573669
2010-04-06,2223.07,2264.2,2207.34,2241.01,8597433.3125127
2010-04-07,2237.15,2243.51,2198.25,2201.55,7310506.1867691
2010-04-08,2181.98,2193.01,2140.59,2183.35,11186061.019516
2010-04-09,2163.5,2199.92,2163.5,2178.67,7784912.0934611
